,frame,cam,x,y,tl_x,tl_y,c_x,c_y,w,h,theta,l_x,l_y,r_x,r_y,aa_tl_x,aa_tl_y,aa_w,aa_h,var_x,var_y,covar,confidence
0,178,1,972.0,702.0,922,650,973.8557213930349,658.8805970149253,118,18,-89.32122715795798,970.0,592.0,971.0,710.0,938,538,52,176,4.0,4.0,0.0,0.9999860525131226
0,178,1,914.0,604.0,836,542,913.0060790273557,556.0790273556231,136,28,86.90965404614907,906.0,480.0,914.0,616.0,900,428,28,202,4.0,4.0,0.0,0.9673668742179872
0,178,1,896.0,540.0,810,494,883.2561247216036,503.65256124721606,130,20,81.08222702310184,872.0,432.0,892.0,560.0,854,376,42,200,4.0,4.0,0.0,0.5517314672470093
0,179,1,898.0,548.0,812,502,885.390928725702,513.451403887689,126,22,80.38806527081162,874.0,442.0,893.0,566.0,856,388,44,204,4.0,4.0,0.0,0.4996850490570069
0,179,1,914.0,614.0,810,528,904.0040941658137,550.4012282497441,170,44,77.00209065102031,880.0,460.0,915.0,626.0,880,412,44,220,4.0,4.0,0.0,0.17412590980529785
0,179,1,1242.0,822.0,1132,794,1203.6116910229646,803.6617954070981,126,20,25.087306350324045,1138.0,775.0,1254.0,824.0,1090,760,166,76,4.0,4.0,0.0,0.9999998807907104
0,179,1,936.0,990.0,836,922,929.9078014184397,935.5957446808511,164,28,83.61082722156745,920.0,842.0,937.0,1006.0,896,796,58,216,4.0,4.0,0.0,0.9999942779541016
0,179,1,972.0,702.0,924,656,975.0515463917526,665.5,116,18,-88.15051120038672,974.0,600.0,973.0,716.0,944,542,48,178,4.0,4.0,0.0,0.9999687671661376
0,180,1,1246.0,824.0,1138,796,1207.656050955414,805.5626326963907,122,20,25.25391921213577,1144.0,777.0,1256.0,826.0,1098,754,160,86,4.0,4.0,0.0,0.9999998807907104
0,180,1,938.0,1000.0,838,926,930.3265306122449,938.1944777911165,164,26,83.61213834241262,920.0,846.0,938.0,1010.0,896,802,58,214,4.0,4.0,0.0,0.9999929666519164
0,180,1,972.0,708.0,924,662,976.3010204081633,670.2551020408164,118,18,-87.2197522875118,976.0,604.0,973.0,722.0,948,548,46,178,4.0,4.0,0.0,0.9999628067016602
0,180,1,896.0,550.0,840,556,911.9810554803789,570.7334235453316,138,32,84.75979239720166,910.0,498.0,917.0,636.0,894,438,32,206,4.0,4.0,0.0,0.2498256415128708
0,180,1,910.0,546.0,806,506,892.0247678018576,529.7585139318885,164,40,76.58279517393225,874.0,446.0,908.0,606.0,864,406,46,200,4.0,4.0,0.0,0.7812904119491577
0,181,1,1252.0,830.0,1146,796,1212.526766595289,807.4261241970022,120,22,26.76641863791997,1150.0,783.0,1260.0,831.0,1104,748,160,96,4.0,4.0,0.0,0.9999998807907104
0,181,1,938.0,1004.0,838,930,930.8588807785889,942.8248175182482,164,26,83.8887701252501,921.0,850.0,937.0,1014.0,894,806,58,212,4.0,4.0,0.0,0.999991774559021
0,181,1,972.0,714.0,926,666,977.218045112782,676.3358395989975,120,20,-86.09149219322097,978.0,608.0,973.0,728.0,952,554,42,178,4.0,4.0,0.0,0.9999451637268066
0,181,1,918.0,634.0,816,546,906.6735751295337,567.500518134715,168,44,77.92084541117968,884.0,478.0,918.0,644.0,884,430,42,224,4.0,4.0,0.0,0.2329520881175995
0,181,1,918.0,626.0,796,526,901.2796116504854,550.968932038835,186,46,74.71606535826139,874.0,450.0,915.0,628.0,862,406,62,222,4.0,4.0,0.0,0.9978263974189758
0,182,1,896.0,560.0,836,570,912.5181476846058,585.2941176470588,146,34,82.69481648350647,894.0,510.0,919.0,654.0,894,454,34,206,4.0,4.0,0.0,0.2638528943061829
0,182,1,918.0,630.0,798,534,902.4568627450981,557.7294117647059,182,46,74.50480841110087,876.0,458.0,917.0,632.0,860,410,66,222,4.0,4.0,0.0,0.9983994364738464
0,182,1,918.0,642.0,836,570,912.5181476846058,585.2941176470588,146,34,82.69481648350647,894.0,510.0,919.0,654.0,894,454,34,206,4.0,4.0,0.0,0.2638528943061829
0,182,1,974.0,726.0,926,672,977.8965517241379,681.832512315271,120,18,-85.28391023703301,980.0,614.0,974.0,734.0,954,558,40,182,4.0,4.0,0.0,0.9999032020568848
0,182,1,938.0,1010.0,838,932,931.2629051620648,946.1752701080433,164,28,83.98932865650669,922.0,854.0,938.0,1018.0,894,810,60,212,4.0,4.0,0.0,0.999992609024048
0,182,1,1256.0,834.0,1146,796,1216.1035196687371,808.5672877846791,124,24,28.54318690888099,1150.0,784.0,1262.0,834.0,1112,748,154,102,4.0,4.0,0.0,0.9999998807907104
0,183,1,1260.0,840.0,1150,800,1222.0608519269776,811.2576064908723,128,26,32.33123795735393,1154.0,784.0,1268.0,841.0,1114,762,156,92,4.0,4.0,0.0,0.9999998807907104
0,183,1,938.0,1008.0,838,934,931.4720570749108,948.423305588585,166,28,84.0449502437374,922.0,856.0,939.0,1020.0,894,812,60,216,4.0,4.0,0.0,0.9999932050704956
0,183,1,974.0,730.0,928,678,978.6649746192893,687.0203045685279,118,18,-84.23933359960874,982.0,620.0,973.0,738.0,958,562,34,182,4.0,4.0,0.0,0.9997742772102356
0,183,1,920.0,652.0,838,580,914.212548015365,594.2381562099872,144,32,82.9736640702117,896.0,520.0,920.0,662.0,896,464,34,204,4.0,4.0,0.0,0.22888854146003726
0,183,1,898.0,568.0,838,580,914.212548015365,594.2381562099872,144,32,82.9736640702117,896.0,520.0,920.0,662.0,896,464,34,204,4.0,4.0,0.0,0.22888854146003726
0,183,1,918.0,634.0,802,540,902.8048780487804,561.8353658536586,178,42,74.65870333284036,878.0,464.0,917.0,636.0,860,412,66,224,4.0,4.0,0.0,0.998104691505432
0,184,1,920.0,636.0,804,544,902.3257328990228,564.9402823018459,174,42,75.24032914289643,880.0,470.0,917.0,638.0,860,414,64,224,4.0,4.0,0.0,0.9988173842430116
0,184,1,920.0,658.0,792,562,906.8805031446541,582.5193171608266,204,40,76.29976244169242,882.0,470.0,921.0,670.0,882,446,48,232,4.0,4.0,0.0,0.2511606812477112
0,184,1,908.0,578.0,792,562,906.8805031446541,582.5193171608266,204,40,76.29976244169242,882.0,470.0,921.0,670.0,882,446,48,232,4.0,4.0,0.0,0.2511606812477112
0,184,1,1262.0,842.0,1162,804,1227.9125,814.0208333333334,120,20,36.79285012622804,1172.0,782.0,1272.0,844.0,1114,768,162,88,4.0,4.0,0.0,0.9999998807907104
0,184,1,938.0,1010.0,838,938,931.6442307692307,950.3533653846154,166,26,84.00246070975373,922.0,858.0,939.0,1022.0,894,816,60,214,4.0,4.0,0.0,0.9999934434890748
0,184,1,974.0,734.0,928,682,979.4166666666666,691.3125,118,18,-83.36375830012537,984.0,626.0,974.0,742.0,960,568,34,180,4.0,4.0,0.0,0.999784767627716
0,185,1,904.0,584.0,842,600,917.9158485273492,613.6605890603086,140,28,85.51703273416003,914.0,538.0,921.0,678.0,902,502,30,182,4.0,4.0,0.0,0.05914248526096344
0,185,1,920.0,636.0,806,546,902.7152777777778,568.125,170,44,75.5868962292938,881.0,474.0,917.0,638.0,860,416,64,222,4.0,4.0,0.0,0.9993984699249268
0,185,1,920.0,664.0,796,572,908.8306220095694,591.9578947368421,200,42,77.38903690608423,886.0,482.0,921.0,678.0,886,464,44,218,4.0,4.0,0.0,0.44798928499221796
0,185,1,972.0,742.0,930,688,979.8253968253969,696.925925925926,116,18,-83.49389950067484,986.0,632.0,974.0,748.0,960,572,36,182,4.0,4.0,0.0,0.9998466968536376
0,185,1,938.0,1014.0,840,942,932.4292803970224,955.3473945409429,164,26,84.39634601386265,922.0,864.0,940.0,1026.0,894,820,64,212,4.0,4.0,0.0,0.999992609024048
0,185,1,1268.0,848.0,1162,806,1231.1083844580778,816.2617586912065,124,20,38.41804690949393,1174.0,780.0,1276.0,849.0,1114,768,166,90,4.0,4.0,0.0,0.9999998807907104
0,186,1,1274.0,852.0,1166,808,1234.940206185567,818.7546391752577,126,20,39.49857336087033,1178.0,780.0,1280.0,853.0,1122,768,160,94,4.0,4.0,0.0,0.9999998807907104
0,186,1,946.0,1020.0,850,946,933.2544529262086,959.7862595419847,152,28,83.0003867893832,928.0,876.0,946.0,1028.0,896,824,64,208,4.0,4.0,0.0,0.9999940395355223
0,186,1,976.0,738.0,930,692,980.0892388451443,701.6272965879265,114,18,-83.15348136731077,987.0,638.0,976.0,752.0,962,578,34,178,4.0,4.0,0.0,0.9998887777328492
0,186,1,922.0,674.0,830,600,916.6253164556962,615.5164556962026,156,32,82.65482106008238,898.0,530.0,922.0,686.0,898,496,34,194,4.0,4.0,0.0,0.8205276727676392
0,186,1,920.0,632.0,810,544,900.4803256445048,567.3649932157394,160,42,77.14550430961783,883.0,478.0,915.0,634.0,860,416,60,218,4.0,4.0,0.0,0.9987603425979614
0,186,1,900.0,588.0,830,600,916.6253164556962,615.5164556962026,156,32,82.65482106008238,898.0,530.0,922.0,686.0,898,496,34,194,4.0,4.0,0.0,0.8205276727676392
0,187,1,1272.0,850.0,1164,810,1238.3223140495868,820.9710743801653,132,20,39.58924328179306,1178.0,779.0,1284.0,855.0,1126,766,160,100,4.0,4.0,0.0,0.9999998807907104
0,187,1,954.0,1012.0,850,942,934.9562841530054,961.3142076502733,150,38,79.62088039344312,934.0,876.0,956.0,1022.0,896,830,72,200,4.0,4.0,0.0,0.9999972581863404
0,187,1,984.0,748.0,930,694,980.3787878787879,703.7878787878788,118,20,-87.95872170344967,989.0,636.0,983.0,754.0,962,586,44,176,4.0,4.0,0.0,0.9999891519546508
0,187,1,914.0,592.0,814,544,897.1254480286739,564.31541218638,146,36,80.08049565211371,885.0,482.0,913.0,626.0,864,424,52,202,4.0,4.0,0.0,0.9966408014297484
0,187,1,922.0,680.0,826,608,917.7117346938776,622.1989795918367,162,32,82.21495417117588,898.0,532.0,922.0,692.0,898,504,36,194,4.0,4.0,0.0,0.92863529920578
0,188,1,924.0,682.0,824,612,918.0346106304079,627.4981458590853,164,34,82.13183129965775,898.0,534.0,923.0,698.0,898,516,36,190,4.0,4.0,0.0,0.9882141351699828
0,188,1,898.0,598.0,824,612,918.0346106304079,627.4981458590853,164,34,82.13183129965775,898.0,534.0,923.0,698.0,898,516,36,190,4.0,4.0,0.0,0.9882141351699828
0,188,1,922.0,660.0,824,570,907.2776412776412,592.2923832923833,154,44,75.3472706957822,890.0,512.0,920.0,660.0,886,512,42,148,4.0,4.0,0.0,0.07635674625635147
0,188,1,972.0,1014.0,856,936,935.1041095890411,963.9671232876713,142,50,72.26221100512308,936.0,880.0,968.0,1018.0,896,838,92,186,4.0,4.0,0.0,0.9999994039535522
0,188,1,1280.0,856.0,1168,814,1242.744094488189,823.8543307086615,132,20,39.56790552745471,1182.0,780.0,1288.0,857.0,1126,764,164,104,4.0,4.0,0.0,0.9999997615814208
0,188,1,992.0,750.0,914,692,980.6875,707.8317307692307,118,28,84.80830977384835,989.0,640.0,992.0,758.0,960,598,62,168,4.0,4.0,0.0,0.9999991655349731
0,189,1,1280.0,856.0,1172,816,1247.0078125,826.8671875,132,20,40.03143536493402,1188.0,782.0,1292.0,860.0,1134,764,160,104,4.0,4.0,0.0,0.9999998807907104
0,189,1,984.0,1008.0,862,932,937.0350631136045,970.7489481065919,136,64,59.73502906216072,932.0,888.0,977.0,1014.0,894,848,104,172,4.0,4.0,0.0,0.9999997615814208
0,189,1,994.0,752.0,918,694,981.559405940594,713.9653465346535,116,32,76.48048252838306,985.0,648.0,998.0,764.0,958,608,66,160,4.0,4.0,0.0,0.9999995231628418
0,189,1,896.0,610.0,822,558,894.9187935034803,567.6287703016242,126,20,86.18161456823407,888.0,496.0,897.0,620.0,874,438,40,196,4.0,4.0,0.0,0.9874017834663392
0,189,1,924.0,696.0,862,630,920.3678160919541,638.9616858237548,132,18,-89.50145712223399,920.0,566.0,921.0,698.0,880,448,48,250,4.0,4.0,0.0,0.5286606550216675
0,190,1,1288.0,862.0,1176,818,1249.6705882352942,828.6117647058824,132,20,39.94201349900331,1190.0,784.0,1294.0,861.0,1140,762,158,112,4.0,4.0,0.0,0.9999998807907104
0,190,1,988.0,1004.0,870,934,939.3425034387895,977.312242090784,130,66,43.39375540078667,920.0,900.0,984.0,1012.0,894,862,112,154,4.0,4.0,0.0,0.9999998807907104
0,190,1,1000.0,760.0,920,702,983.01,719.51,114,26,72.16727677066477,979.0,654.0,1000.0,768.0,956,622,66,152,4.0,4.0,0.0,0.9999995231628418
0,190,1,896.0,612.0,828,564,895.3529411764706,573.1266968325792,118,18,86.632911915256,890.0,506.0,897.0,624.0,884,506,38,126,4.0,4.0,0.0,0.05119780451059341
0,190,1,922.0,700.0,858,638,921.7922535211268,648.8133802816901,140,20,-89.47928917275217,922.0,572.0,922.0,712.0,886,454,44,258,4.0,4.0,0.0,0.5254552364349365
0,191,1,896.0,616.0,832,572,896.2709359605911,580.4334975369458,114,18,87.69154343852034,892.0,516.0,897.0,630.0,888,516,40,138,4.0,4.0,0.0,0.2011961042881012
0,191,1,1000.0,764.0,920,712,985.0769230769231,725.7692307692307,116,22,70.00654768713021,974.0,660.0,1003.0,774.0,954,628,64,152,4.0,4.0,0.0,0.9999991655349731
0,191,1,920.0,706.0,862,644,921.9820466786356,654.1220825852782,138,20,-88.54975391241057,922.0,576.0,920.0,714.0,886,454,44,260,4.0,4.0,0.0,0.5774254202842712
0,191,1,1288.0,862.0,1178,820,1252.884540117417,830.665362035225,132,20,39.974571939316554,1194.0,785.0,1298.0,863.0,1146,758,154,118,4.0,4.0,0.0,0.9999998807907104
0,191,1,996.0,1000.0,874,940,942.9141347424043,981.6803170409511,134,62,30.508609237774,894.0,945.0,1006.0,1000.0,890,874,124,140,4.0,4.0,0.0,0.9999998807907104
0,192,1,1294.0,866.0,1180,822,1256.0785854616895,832.9980353634578,134,20,39.87442116431173,1196.0,787.0,1302.0,867.0,1148,754,158,126,4.0,4.0,0.0,0.9999998807907104
0,192,1,1004.0,998.0,874,950,946.4071246819339,984.5572519083969,140,54,22.66575053090372,890.0,944.0,1014.0,997.0,884,888,138,124,4.0,4.0,0.0,0.9999997615814208
0,192,1,1004.0,772.0,922,726,988.1086956521739,734.5760869565217,114,18,68.19222585472221,969.0,672.0,1005.0,780.0,956,630,60,158,4.0,4.0,0.0,0.9999985694885254
0,192,1,918.0,712.0,862,650,921.8962962962963,661.9814814814815,138,22,-86.82590902056933,922.0,584.0,917.0,722.0,890,474,40,248,4.0,4.0,0.0,0.5741909146308899
0,192,1,898.0,626.0,828,574,896.3521126760563,582.4084507042254,120,18,87.55567484662348,892.0,514.0,898.0,634.0,888,514,38,140,4.0,4.0,0.0,0.15792536735534668
0,193,1,898.0,630.0,840,582,897.5245478036176,591.5348837209302,104,18,88.45146965641997,895.0,534.0,898.0,638.0,890,534,38,130,4.0,4.0,0.0,0.20484213531017306
0,193,1,914.0,714.0,862,654,923.4322580645161,666.0903225806452,138,26,-83.74777420962778,924.0,590.0,913.0,726.0,900,542,36,190,4.0,4.0,0.0,0.996737778186798
0,193,1,1004.0,776.0,928,734,991.0165745856353,742.6187845303867,110,18,68.18088711794859,970.0,684.0,1006.0,786.0,956,636,62,156,4.0,4.0,0.0,0.999998927116394
0,193,1,1298.0,868.0,1184,824,1259.3921568627452,835.0980392156863,134,20,39.972140489428746,1200.0,789.0,1304.0,869.0,1156,754,152,128,4.0,4.0,0.0,0.9999998807907104
0,193,1,1010.0,996.0,872,954,950.8560700876095,986.8135168961202,148,52,17.413088680117525,884.0,941.0,1020.0,996.0,880,898,150,114,4.0,4.0,0.0,0.9999996423721312
0,194,1,1304.0,872.0,1188,828,1263.1944444444443,837.7857142857143,132,20,40.329934095591796,1204.0,791.0,1308.0,872.0,1158,754,156,132,4.0,4.0,0.0,0.9999998807907104
0,194,1,1012.0,996.0,872,960,955.5094339622641,988.9937106918239,154,46,12.841852038319525,880.0,946.0,1026.0,995.0,872,904,162,110,4.0,4.0,0.0,0.9999997615814208
0,194,1,1006.0,782.0,932,740,993.6043956043956,749.2362637362637,108,18,68.40240506631282,972.0,692.0,1007.0,792.0,954,642,68,158,4.0,4.0,0.0,0.9999995231628418
0,194,1,912.0,718.0,862,658,923.3524720893142,670.0095693779904,138,26,-81.04460452916526,925.0,592.0,911.0,730.0,898,554,40,176,4.0,4.0,0.0,0.9961152076721193
0,194,1,898.0,634.0,824,580,897.592505854801,589.0632318501171,126,18,88.13113514310872,894.0,516.0,898.0,642.0,882,468,40,202,4.0,4.0,0.0,0.9191153049468994
0,195,1,910.0,720.0,864,664,922.3587140439932,676.0406091370559,136,26,-78.85127420277556,927.0,598.0,908.0,734.0,896,526,40,216,4.0,4.0,0.0,0.9955586194992064
0,195,1,1008.0,788.0,932,746,995.4459833795014,754.5706371191136,110,18,68.61316187245723,973.0,696.0,1010.0,798.0,950,650,74,154,4.0,4.0,0.0,0.9999996423721312
0,195,1,898.0,638.0,832,586,898.0097087378641,594.6504854368932,118,18,88.40673048212717,896.0,528.0,898.0,646.0,884,476,46,208,4.0,4.0,0.0,0.9557494521141052
0,195,1,1302.0,872.0,1192,830,1266.744,839.984,132,20,40.56174721212332,1208.0,793.0,1310.0,873.0,1160,754,158,134,4.0,4.0,0.0,0.9999998807907104
0,195,1,1024.0,994.0,874,970,962.8395989974937,991.3784461152882,160,38,8.063387997344591,878.0,958.0,1034.0,995.0,862,912,178,102,4.0,4.0,0.0,0.9999996423721312
0,196,1,1308.0,876.0,1194,832,1269.8082191780823,842.2544031311155,134,20,40.63068392101892,1210.0,795.0,1314.0,876.0,1164,756,156,134,4.0,4.0,0.0,0.9999998807907104
0,196,1,1032.0,996.0,876,974,968.0224719101124,992.7240948813983,164,34,5.760166390997391,878.0,966.0,1040.0,995.0,856,926,190,88,4.0,4.0,0.0,0.9999997615814208
0,196,1,1012.0,796.0,934,750,997.4598930481284,759.8877005347593,110,20,68.24391135156851,975.0,700.0,1013.0,804.0,950,658,76,152,4.0,4.0,0.0,0.9999997615814208
0,196,1,908.0,726.0,862,666,922.4357723577235,679.1772357723577,138,26,-76.771831382576,930.0,602.0,906.0,738.0,896,508,42,240,4.0,4.0,0.0,0.997173547744751
0,196,1,898.0,638.0,826,590,898.4508393285372,598.4796163069544,124,18,88.96109521765976,896.0,526.0,898.0,650.0,888,476,44,214,4.0,4.0,0.0,0.92891263961792
0,197,1,898.0,646.0,826,592,898.5659472422062,601.3860911270983,126,18,89.27723966927582,896.0,528.0,898.0,654.0,888,478,46,230,4.0,4.0,0.0,0.9634827971458436
0,197,1,906.0,726.0,862,670,922.2100161550889,682.6138933764136,134,26,-74.67852973783614,934.0,610.0,905.0,740.0,896,544,44,204,4.0,4.0,0.0,0.9993070363998412
0,197,1,1310.0,878.0,1196,834,1272.6768642447419,844.3097514340344,134,20,40.85357856460684,1214.0,797.0,1318.0,879.0,1168,756,156,136,4.0,4.0,0.0,0.9999998807907104
0,197,1,1012.0,796.0,938,756,999.7319034852547,765.9410187667561,108,20,67.70028173382794,977.0,708.0,1015.0,810.0,948,664,78,152,4.0,4.0,0.0,0.9999998807907104
0,197,1,1038.0,996.0,884,982,975.0304568527919,994.0812182741116,164,26,3.9809672255955655,884.0,979.0,1048.0,995.0,850,940,202,74,4.0,4.0,0.0,0.9999992847442628
0,198,1,1314.0,880.0,1200,838,1276.752,846.988,134,18,41.06808631881961,1218.0,799.0,1320.0,881.0,1172,760,154,136,4.0,4.0,0.0,0.9999998807907104
0,198,1,1014.0,800.0,940,762,1001.524064171123,770.4812834224599,108,18,66.98634814525694,978.0,714.0,1017.0,814.0,950,670,78,152,4.0,4.0,0.0,0.9999997615814208
0,198,1,1044.0,996.0,890,982,981.5830212234706,994.8139825218477,164,28,3.7910828428842867,890.0,986.0,1054.0,997.0,850,956,208,60,4.0,4.0,0.0,0.9999985694885254
0,198,1,904.0,730.0,862,674,921.4248788368336,686.4588045234249,134,26,-73.38705761859605,936.0,614.0,904.0,742.0,896,552,44,198,4.0,4.0,0.0,0.999478042125702
0,198,1,898.0,640.0,832,598,901.7318007662835,603.9693486590038,122,10,88.7896289261999,898.0,534.0,898.0,658.0,898,482,34,182,4.0,4.0,0.0,0.06530006974935533
0,198,1,898.0,646.0,846,594,898.997542997543,605.7248157248157,124,20,-89.58664157770971,896.0,534.0,897.0,658.0,886,478,36,192,4.0,4.0,0.0,0.9761160016059875
0,199,1,902.0,732.0,862,678,920.64,690.4992,132,26,-71.79341037365775,935.0,618.0,900.0,746.0,892,560,50,194,4.0,4.0,0.0,0.9999126195907592
0,199,1,896.0,648.0,848,600,899.5898734177215,609.7012658227848,122,18,-87.50472632081637,897.0,540.0,895.0,662.0,890,490,40,236,4.0,4.0,0.0,0.5582097768783569
0,199,1,1020.0,810.0,940,766,1003.2831168831169,775.1012987012987,110,18,66.72910963894094,979.0,716.0,1019.0,818.0,950,674,80,152,4.0,4.0,0.0,0.9999997615814208
0,199,1,1316.0,882.0,1202,838,1278.5406427221171,848.2155009451795,136,20,41.05011831693534,1220.0,800.0,1324.0,883.0,1178,762,150,136,4.0,4.0,0.0,0.9999998807907104
0,199,1,1050.0,998.0,896,984,988.3202033036849,995.8094027954256,164,26,4.637037938264541,896.0,988.0,1060.0,998.0,850,968,214,48,4.0,4.0,0.0,0.9999881982803344
0,200,1,1320.0,884.0,1206,840,1282.2057142857143,851.0361904761904,134,22,41.587918725585304,1224.0,803.0,1326.0,884.0,1180,762,150,136,4.0,4.0,0.0,0.9999998807907104
0,200,1,1018.0,810.0,942,770,1005.4725848563969,780.22454308094,110,20,66.14551332994884,980.0,722.0,1021.0,824.0,950,678,82,154,4.0,4.0,0.0,0.9999997615814208
0,200,1,896.0,744.0,860,680,920.1624203821656,693.359872611465,134,26,-70.200071954642,934.0,620.0,898.0,750.0,888,570,56,184,4.0,4.0,0.0,0.999954104423523
0,200,1,1058.0,1000.0,904,984,995.3013871374527,996.171500630517,164,28,5.588038570074288,904.0,987.0,1068.0,999.0,856,976,214,40,4.0,4.0,0.0,0.9999094009399414
0,200,1,892.0,662.0,850,604,899.6788321167883,614.0583941605839,120,20,-84.43580800650524,899.0,544.0,893.0,664.0,882,486,34,192,4.0,4.0,0.0,0.9959492683410645
0,201,1,892.0,656.0,848,608,899.7254901960785,617.9950980392157,122,20,-82.10976862749416,901.0,548.0,891.0,668.0,880,490,34,188,4.0,4.0,0.0,0.9987136125564576
0,201,1,1068.0,998.0,914,984,1002.4801026957638,996.9627727856226,160,28,6.058731815796261,916.0,983.0,1074.0,1000.0,868,976,210,40,4.0,4.0,0.0,0.9999247789382936
0,201,1,898.0,738.0,860,684,919.0976,697.5552,134,26,-67.98845021756577,936.0,624.0,895.0,752.0,886,578,60,176,4.0,4.0,0.0,0.9999824762344359
0,201,1,1024.0,820.0,942,776,1007.5695538057743,785.0341207349081,112,18,65.87508998160199,981.0,726.0,1023.0,828.0,950,682,84,152,4.0,4.0,0.0,0.9999998807907104
0,201,1,1322.0,886.0,1208,842,1284.2015503875969,852.3217054263566,134,20,41.35972786462312,1226.0,804.0,1328.0,887.0,1184,764,148,136,4.0,4.0,0.0,0.9999998807907104
0,202,1,1324.0,888.0,1210,844,1286.8368522072938,854.2264875239923,136,20,41.777399571710596,1228.0,805.0,1332.0,889.0,1188,764,146,138,4.0,4.0,0.0,1.0
0,202,1,1026.0,824.0,944,780,1009.5797872340426,789.6968085106383,112,20,65.46316955497643,982.0,730.0,1025.0,832.0,950,686,86,152,4.0,4.0,0.0,0.9999998807907104
0,202,1,896.0,742.0,858,688,918.2328548644338,700.8995215311005,136,26,-65.51232572854451,938.0,628.0,894.0,754.0,882,586,64,172,4.0,4.0,0.0,0.9999930858612059
0,202,1,1070.0,998.0,920,984,1008.5837563451777,997.6091370558376,160,30,4.858450539518753,922.0,980.0,1080.0,997.0,874,972,210,46,4.0,4.0,0.0,0.9999701976776124
0,202,1,890.0,658.0,852,616,899.360824742268,625.8350515463917,104,20,-77.82289093947328,907.0,570.0,889.0,672.0,880,570,50,132,4.0,4.0,0.0,0.2340853959321976
0,203,1,890.0,664.0,848,616,899.5791962174941,625.8581560283687,122,20,-78.39480439870414,907.0,556.0,889.0,676.0,874,502,44,182,4.0,4.0,0.0,0.9998072981834412
0,203,1,894.0,746.0,858,690,917.6217054263566,703.7705426356589,136,26,-63.76371894185048,940.0,630.0,891.0,758.0,880,590,68,170,4.0,4.0,0.0,0.9999927282333374
0,203,1,1072.0,996.0,924,980,1014.0764488286067,998.2392108508014,164,34,2.6620213545606,924.0,978.0,1088.0,995.0,880,966,212,52,4.0,4.0,0.0,0.9999933242797852
0,203,1,1330.0,892.0,1216,846,1290.0846153846153,856.6307692307693,132,20,42.106428659449676,1234.0,809.0,1334.0,891.0,1190,766,146,140,4.0,4.0,0.0,0.9999998807907104
0,203,1,1024.0,824.0,944,784,1011.2868217054264,793.374677002584,114,20,65.4325778798137,982.0,732.0,1026.0,836.0,950,694,88,150,4.0,4.0,0.0,0.9999998807907104
0,204,1,1028.0,830.0,948,788,1013.2378516624041,797.4578005115089,112,20,65.37727446418232,985.0,738.0,1028.0,840.0,950,698,90,150,4.0,4.0,0.0,0.9999998807907104
0,204,1,1330.0,892.0,1216,848,1291.7229601518027,857.7912713472485,134,20,42.378560912458575,1234.0,809.0,1336.0,892.0,1192,766,146,142,4.0,4.0,0.0,0.9999998807907104
0,204,1,1080.0,994.0,930,978,1022.24,999.1525,164,36,-0.9298141540157199,930.0,981.0,1094.0,993.0,884,960,216,56,4.0,4.0,0.0,0.9999971389770508
0,204,1,890.0,750.0,856,696,916.2308892355694,707.8627145085803,136,26,-61.52896133227007,944.0,638.0,890.0,760.0,878,592,72,172,4.0,4.0,0.0,0.9999961853027344
0,204,1,890.0,668.0,846,618,899.6774193548387,628.4746543778801,124,20,-77.96356779655373,909.0,558.0,889.0,680.0,872,506,48,180,4.0,4.0,0.0,0.9998883008956908
0,205,1,1332.0,894.0,1222,850,1294.9233791748527,860.1689587426326,130,20,42.43408317607337,1240.0,813.0,1338.0,894.0,1196,770,144,138,4.0,4.0,0.0,0.9999998807907104
0,205,1,1030.0,834.0,950,790,1015.1546391752578,800.8762886597938,112,20,64.9525923079229,987.0,742.0,1032.0,846.0,948,704,94,148,4.0,4.0,0.0,0.9999998807907104
0,205,1,884.0,758.0,854,700,914.9048361934477,711.3478939157567,138,24,-60.09761880321609,946.0,642.0,886.0,764.0,876,596,74,170,4.0,4.0,0.0,0.9999982118606568
0,205,1,1092.0,990.0,938,978,1030.5928753180663,999.4910941475827,164,36,-4.6969465653678215,936.0,988.0,1102.0,990.0,894,960,212,56,4.0,4.0,0.0,0.9999971389770508
0,205,1,890.0,670.0,846,620,899.7574370709382,630.2334096109839,124,20,-78.55614899234793,909.0,560.0,890.0,684.0,872,510,52,180,4.0,4.0,0.0,0.999898076057434
0,206,1,1094.0,990.0,946,986,1038.264631043257,999.6030534351145,164,28,-7.181857413660856,946.0,1000.0,1110.0,989.0,902,962,210,52,4.0,4.0,0.0,0.9999960660934448
0,206,1,884.0,758.0,854,702,913.7678018575851,714.343653250774,138,26,-59.394986454650514,946.0,644.0,884.0,766.0,872,596,78,174,4.0,4.0,0.0,0.9999985694885254
0,206,1,892.0,678.0,846,624,899.3468468468468,635.1216216216217,124,22,-78.97740727154593,911.0,566.0,891.0,688.0,872,512,54,182,4.0,4.0,0.0,0.999914050102234
0,206,1,1334.0,896.0,1224,850,1296.5028571428572,861.1085714285714,130,22,42.36191890890329,1242.0,814.0,1340.0,896.0,1196,772,146,140,4.0,4.0,0.0,0.9999998807907104
0,206,1,1036.0,840.0,948,794,1016.8148148148148,803.3185185185185,118,18,63.96342997319939,987.0,742.0,1036.0,850.0,950,708,96,148,4.0,4.0,0.0,0.9999998807907104
