frame,id,err,3d_x,3d_y,3d_z,cam1_x,cam1_y,cam2_x,cam2_y,cam1_proj_x,cam1_proj_y,cam2_proj_x,cam2_proj_y,cam1_tl_x,cam1_tl_y,cam1_c_x,cam1_c_y,cam1_w,cam1_h,cam1_theta,cam1_aa_tl_x,cam1_aa_tl_y,cam1_aa_w,cam1_aa_h,cam1_frame,cam2_tl_x,cam2_tl_y,cam2_c_x,cam2_c_y,cam2_w,cam2_h,cam2_theta,cam2_aa_tl_x,cam2_aa_tl_y,cam2_aa_w,cam2_aa_h,cam2_frame
651,2,0.6033249499517697,17.688592680637967,21.29587208284107,2.1428772989435103,1446.0,1078.0,1521.513671875,542.0491943359375,1444.2455624465454,1077.8151739067873,1523.8056878256289,541.9693144641398,1366.0,1118.0,1439.7377049180332,1127.6112412177984,130.0,18.0,-84.56627292962102,1414.0,1066.0,42.0,192.0,651,1496.0,518.0,1521.513661202186,542.0491803278688,50.0,50.0,-14.175443215034294,1488.0,516.0,62.0,70.0,647
652,2,0.8135838395887849,17.66840786866885,21.34689672022641,2.163650845348052,1444.0,1080.0,1521.9095458984375,543.3389892578125,1443.2843994946595,1079.9244613075957,1522.8460710959994,543.3072409135397,1364.0,1118.0,1439.8310502283105,1125.986301369863,134.0,18.0,-84.61144201063894,1416.0,1064.0,40.0,196.0,652,1494.0,518.0,1521.909604519774,543.3389830508474,52.0,46.0,-71.89885120699944,1490.0,514.0,64.0,72.0,648
653,2,0.7087063156445945,17.70049626101489,21.16319171966717,2.1723608171196993,1446.0,1072.0,1522.230712890625,543.3204956054689,1444.8024171373345,1071.873689707153,1523.790400873218,543.2666712787618,1360.0,1114.0,1440.132723112128,1122.279176201373,136.0,18.0,-85.10368759149156,1418.0,1060.0,36.0,200.0,653,1496.0,522.0,1522.2307692307693,543.3205128205128,50.0,40.0,-84.52212477098557,1490.0,516.0,62.0,70.0,649
654,2,0.7903681237513102,17.709886898928048,21.16596876484055,2.190389853600196,1446.0,1072.0,1523.2335205078125,544.353271484375,1445.181957006921,1071.913312487175,1524.2993735946652,544.3165314915383,1368.0,1110.0,1440.6038647342996,1117.8599033816422,126.0,16.0,-85.019612470558,1420.0,1058.0,34.0,202.0,654,1496.0,522.0,1523.2335329341315,544.3532934131737,52.0,42.0,-88.52177262348258,1492.0,516.0,50.0,72.0,650
655,2,-1.0,-1.0,-1.0,-1.0,1444.0,1070.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1366.0,1108.0,1440.7203791469196,1116.1232227488154,130.0,18.0,-85.25609797234766,1422.0,1054.0,34.0,204.0,655,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
656,2,-1.0,-1.0,-1.0,-1.0,1444.0,1068.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1370.0,1104.0,1441.0731707317073,1112.6878048780486,126.0,18.0,-85.56164798817314,1424.0,1052.0,30.0,202.0,656,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
657,2,-1.0,-1.0,-1.0,-1.0,1438.0,1072.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1370.0,1102.0,1440.7512437810944,1112.3980099502487,124.0,20.0,-88.59512348322029,1420.0,1050.0,34.0,194.0,657,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
658,2,-1.0,-1.0,-1.0,-1.0,1428.0,1068.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1388.0,1098.0,1440.743842364532,1110.3251231527097,120.0,28.0,82.8105749639115,1412.0,1054.0,48.0,174.0,658,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
659,2,-1.0,-1.0,-1.0,-1.0,1418.0,1070.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1390.0,1092.0,1440.469483568075,1106.5633802816901,114.0,38.0,69.44318906904347,1398.0,1054.0,68.0,162.0,659,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
660,2,-1.0,-1.0,-1.0,-1.0,1406.0,1072.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1390.0,1086.0,1439.3177570093458,1101.7943925233644,106.0,40.0,53.01228167116705,1390.0,1058.0,84.0,144.0,660,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
661,2,-1.0,-1.0,-1.0,-1.0,1402.0,1076.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1386.0,1086.0,1437.1702637889691,1098.7434052757794,108.0,36.0,40.82358896405021,1386.0,1064.0,100.0,126.0,661,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
662,2,-1.0,-1.0,-1.0,-1.0,1392.0,1078.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1382.0,1084.0,1434.1313868613138,1095.7907542579076,112.0,32.0,31.28367154971375,1380.0,1064.0,110.0,118.0,662,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
663,2,-1.0,-1.0,-1.0,-1.0,1392.0,1078.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1378.0,1084.0,1430.9204819277109,1093.387951807229,118.0,24.0,26.00938473364224,1374.0,1064.0,118.0,112.0,663,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
664,2,-1.0,-1.0,-1.0,-1.0,1384.0,1074.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1374.0,1082.0,1425.44080604534,1090.1007556675065,120.0,18.0,22.742435783693924,1372.0,1062.0,124.0,108.0,664,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
665,2,-1.0,-1.0,-1.0,-1.0,1384.0,1072.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1368.0,1078.0,1417.1675675675674,1086.3783783783786,116.0,16.0,22.632135527498768,1368.0,1056.0,140.0,108.0,665,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
666,2,-1.0,-1.0,-1.0,-1.0,1374.0,1066.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1364.0,1074.0,1410.1899441340781,1083.1843575418995,108.0,18.0,24.7120631873808,1362.0,1052.0,152.0,106.0,666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
667,2,-1.0,-1.0,-1.0,-1.0,1374.0,1064.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1358.0,1070.0,1401.8806818181818,1079.3011363636363,106.0,18.0,26.739298805376226,1358.0,1050.0,158.0,88.0,667,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
668,2,-1.0,-1.0,-1.0,-1.0,1368.0,1062.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1352.0,1068.0,1396.7209302325582,1076.610465116279,106.0,18.0,27.335556827537907,1352.0,1048.0,164.0,78.0,668,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
669,2,-1.0,-1.0,-1.0,-1.0,1360.0,1058.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1350.0,1064.0,1388.5734265734266,1072.4195804195804,94.0,18.0,26.24859283709052,1348.0,1048.0,162.0,72.0,669,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
670,2,-1.0,-1.0,-1.0,-1.0,1356.0,1058.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1344.0,1064.0,1386.2344827586205,1071.303448275862,106.0,16.0,24.479957117345986,1342.0,1046.0,160.0,78.0,670,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
671,2,-1.0,-1.0,-1.0,-1.0,1350.0,1056.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1340.0,1062.0,1382.8259385665524,1069.4948805460754,106.0,18.0,22.45869985946613,1336.0,1042.0,150.0,84.0,671,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
672,2,-1.0,-1.0,-1.0,-1.0,1344.0,1058.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1336.0,1060.0,1379.041095890411,1067.582191780822,108.0,16.0,19.596935596995266,1330.0,1040.0,152.0,88.0,672,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
673,2,-1.0,-1.0,-1.0,-1.0,1344.0,1056.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1332.0,1056.0,1371.608856088561,1064.2952029520295,100.0,16.0,15.72408109301383,1326.0,1038.0,150.0,90.0,673,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
674,2,-1.0,-1.0,-1.0,-1.0,1340.0,1054.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1328.0,1054.0,1366.8975265017668,1062.5088339222614,92.0,16.0,15.875035543252325,1322.0,1036.0,148.0,90.0,674,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
675,2,-1.0,-1.0,-1.0,-1.0,1332.0,1050.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1324.0,1052.0,1363.2099644128114,1061.5800711743773,94.0,18.0,17.92836150702767,1320.0,1034.0,146.0,90.0,675,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
676,2,-1.0,-1.0,-1.0,-1.0,1334.0,1048.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1320.0,1050.0,1354.687747035573,1058.687747035573,80.0,16.0,24.50822899570084,1318.0,1030.0,146.0,84.0,676,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
677,2,1.3860971816437305e-05,15.92948001135106,20.71854683797903,3.542695501307856,1328.0,1042.0,1471.139892578125,618.7545166015625,1366.9041126315926,1045.0103467311144,1420.3543343073654,617.2905782526077,1316.0,1048.0,1350.9756097560976,1056.861788617886,78.0,16.0,30.39050709414523,1316.0,1028.0,148.0,72.0,677,1356.0,594.0,1471.1399020141534,618.754491017964,222.0,50.0,-30.30668673845529,1364.0,532.0,216.0,154.0,673
678,2,1.7337855120924672e-05,15.816969679292292,20.683191057431934,3.6893863488620657,1324.0,1040.0,1463.6533203125,626.6824951171875,1362.120922684527,1042.8089287901757,1413.8718689765815,625.1331774931425,1312.0,1048.0,1348.3387096774193,1055.1854838709678,82.0,14.0,32.8185739655861,1314.0,1026.0,148.0,66.0,678,1350.0,602.0,1463.6533477321814,626.6825053995681,220.0,50.0,-30.3450237802353,1360.0,542.0,208.0,148.0,674
679,2,4.0057230453194315e-05,15.747905364669142,20.690325064972406,3.832380628478663,1324.0,1040.0,1455.9010009765625,634.4459838867188,1359.1825019715166,1042.4585850369979,1409.8865094231905,633.0044671970321,1310.0,1046.0,1346.2880658436213,1054.1234567901236,86.0,16.0,31.925736638546386,1310.0,1026.0,144.0,68.0,679,1346.0,610.0,1455.901023890785,634.4459613196815,214.0,48.0,-29.973627846101213,1356.0,550.0,204.0,150.0,675
680,2,2.493682133186681e-05,15.644726706613147,20.702426827133714,3.923626106081776,1318.0,1040.0,1452.2794189453125,639.675537109375,1354.80517701748,1042.5072950055535,1404.0871192947727,638.0174600543468,1308.0,1044.0,1344.672,1053.096,90.0,18.0,28.68692847656344,1304.0,1024.0,142.0,72.0,680,1342.0,616.0,1452.2794457274827,639.675519630485,212.0,50.0,-29.952994642792238,1354.0,556.0,206.0,150.0,676
681,2,2.054409499174792e-05,15.565447201919449,20.71171719364726,4.007527957412128,1314.0,1040.0,1448.7149658203125,644.415771484375,1351.4565743862092,1042.4870404400554,1399.6193807181303,642.6250071318797,1306.0,1042.0,1339.2695652173911,1049.391304347826,80.0,16.0,21.433799894799808,1298.0,1024.0,138.0,76.0,681,1336.0,620.0,1448.715019988578,644.4157624214735,220.0,52.0,-30.654290011763987,1346.0,556.0,212.0,156.0,677
682,2,2.6461719777937095e-05,15.496650917276838,20.766476148947827,4.101103177822057,1312.0,1042.0,1443.767578125,649.8346557617188,1348.5318697975845,1044.3374976339592,1395.773173318284,648.0356508938736,1302.0,1040.0,1333.3394495412845,1047.045871559633,74.0,16.0,13.505008741364431,1294.0,1022.0,132.0,80.0,682,1330.0,624.0,1443.7675977653632,649.8346368715082,222.0,54.0,-31.711870127740717,1342.0,564.0,210.0,154.0,678
683,2,2.0502936681765505e-05,15.373750420659725,20.731330168395324,4.217825221581808,1306.0,1040.0,1437.9815673828125,656.13671875,1343.4141437856633,1042.2889069147486,1388.8227540922958,654.1413123671463,1296.0,1038.0,1329.3506493506493,1046.017316017316,76.0,16.0,11.24375270256595,1288.0,1022.0,134.0,82.0,683,1324.0,628.0,1437.9815518176886,656.1367335865436,220.0,54.0,-33.07868337203624,1338.0,572.0,208.0,156.0,679
684,2,4.843131613174734e-05,15.252929564890255,20.741564447470715,4.387561124558143,1304.0,1040.0,1427.2799072265625,665.2940063476562,1338.4025011139004,1041.9237483765496,1381.9944015745716,663.4088561415343,1292.0,1036.0,1324.1935483870966,1044.89400921659,74.0,16.0,11.123752392292245,1284.0,1022.0,134.0,78.0,684,1316.0,640.0,1427.279953243717,665.2939801285797,214.0,50.0,-34.87215719370934,1334.0,578.0,196.0,166.0,680
685,2,6.992042371534167e-05,15.17214536458815,20.70487628809965,4.531435963745782,1302.0,1038.0,1421.0096435546875,672.834716796875,1335.1219512857726,1039.752192932734,1377.3854285763268,670.9711533549091,1288.0,1036.0,1320.5971563981045,1043.649289099526,76.0,16.0,13.615403792891193,1282.0,1024.0,134.0,66.0,685,1308.0,646.0,1421.0095882684714,672.8347433728144,216.0,52.0,-36.3111013870019,1326.0,582.0,196.0,172.0,681
686,2,4.9954158196752196e-05,15.004796540251968,20.62534028748923,4.693413743240813,1294.0,1034.0,1413.158447265625,681.2459106445312,1328.2961229885675,1035.686405940139,1368.0129491322036,679.1352430204862,1284.0,1034.0,1314.1619047619047,1041.7238095238097,70.0,16.0,18.00865531519484,1278.0,1020.0,140.0,60.0,686,1302.0,654.0,1413.1584327086885,681.2458830210107,212.0,54.0,-37.632851604722745,1316.0,590.0,200.0,174.0,682
687,2,8.665782950489921e-05,14.906794668109832,20.589559333754174,4.864398593038917,1292.0,1032.0,1405.149658203125,690.120849609375,1324.3734861227956,1033.4674068433064,1362.4960077330074,688.0846289897945,1280.0,1032.0,1311.2410714285713,1040.8392857142858,74.0,16.0,20.537765427905786,1274.0,1020.0,144.0,48.0,687,1294.0,664.0,1405.149597238205,690.1208285385501,212.0,50.0,-38.80360386122428,1314.0,602.0,186.0,170.0,683
688,2,0.00012041400595041997,14.778313521288224,20.555119143557068,5.038109778572848,1288.0,1030.0,1396.509033203125,699.1724853515625,1319.2191499360067,1031.286283901755,1355.338021522157,697.128922471869,1276.0,1032.0,1306.7181818181818,1039.2454545454543,72.0,14.0,22.743006518752214,1270.0,1016.0,140.0,46.0,688,1288.0,676.0,1396.5090470446319,699.1724969843184,206.0,48.0,-40.245936252127,1306.0,612.0,186.0,168.0,684
689,2,6.982011948619693e-05,14.67542141638779,20.51932760752328,5.1499947156323485,1282.0,1028.0,1393.3084716796875,705.1162109375,1315.0983902945559,1029.3184856120663,1349.6496743428904,702.8197384262712,1270.0,1030.0,1301.945701357466,1037.6923076923076,74.0,16.0,24.12658176857383,1266.0,1014.0,138.0,50.0,689,1282.0,682.0,1393.3085289066973,705.1161991986263,214.0,48.0,-40.47094717691999,1302.0,618.0,190.0,170.0,685
690,2,5.9770549611593005e-05,14.587226759229365,20.483147338446763,5.2827803591313085,1278.0,1026.0,1389.14501953125,712.0396118164062,1311.6249776490422,1027.2773249544175,1344.76849068108,709.6189745400345,1266.0,1028.0,1298.6325581395351,1036.613953488372,76.0,16.0,25.16444772688641,1262.0,1012.0,138.0,52.0,690,1274.0,690.0,1389.1449603624012,712.0396375990939,222.0,46.0,-40.229720637135074,1294.0,622.0,198.0,172.0,686
691,2,6.0175250873872876e-05,14.484091628392127,20.448045602976926,5.440487929956276,1274.0,1024.0,1383.44091796875,720.2252197265625,1307.5850420890235,1025.1890035480433,1339.080023711917,717.7220781744983,1262.0,1028.0,1294.8837209302326,1035.0697674418604,78.0,14.0,25.64518822421338,1258.0,1010.0,138.0,54.0,691,1270.0,698.0,1383.4408602150538,720.2252405206565,224.0,46.0,-40.15714225292757,1286.0,628.0,204.0,174.0,687
692,2,5.541191349101027e-05,14.388187603113195,20.412129275588406,5.587530147713499,1270.0,1022.0,1378.563720703125,727.83154296875,1303.8554259047175,1023.1254910404849,1333.8140897563192,725.2225643415786,1258.0,1026.0,1292.8474576271187,1033.8559322033898,82.0,16.0,26.048104131523708,1256.0,1008.0,140.0,56.0,692,1264.0,704.0,1378.5637282425605,727.8315553060079,224.0,46.0,-39.748682228715076,1282.0,636.0,200.0,178.0,688
693,2,6.313661760393163e-05,14.272657228678328,20.3773161049403,5.762594577499304,1266.0,1020.0,1371.6668701171875,736.8304443359375,1299.3837900245599,1021.0051921776517,1327.4936276251756,734.1770343648172,1254.0,1024.0,1290.270491803279,1032.860655737705,84.0,16.0,25.730371543609554,1252.0,1008.0,140.0,58.0,693,1260.0,714.0,1371.6668649613325,736.8304580606782,220.0,46.0,-39.09440736862968,1278.0,646.0,192.0,174.0,689
694,2,7.816414496364388e-05,14.200005980524011,20.389044099955854,5.907865773105486,1264.0,1020.0,1366.720947265625,744.5616455078125,1296.6093246075795,1020.908639102612,1323.485633481603,741.9302557266672,1254.0,1024.0,1284.7522935779816,1030.8256880733943,72.0,14.0,26.49687685804944,1248.0,1006.0,138.0,62.0,694,1254.0,722.0,1366.7209439528024,744.5616519174042,220.0,46.0,-38.72956999758357,1272.0,654.0,192.0,170.0,690
695,2,6.871604310143553e-05,14.106755911846001,20.35155179807055,6.043402255684441,1260.0,1018.0,1362.2608642578125,751.4747924804688,1293.041883199659,1018.8573414792234,1318.4280686179206,748.7278541437352,1250.0,1022.0,1282.6044444444444,1029.8044444444445,76.0,16.0,25.96946339748857,1246.0,1006.0,138.0,62.0,695,1250.0,728.0,1362.2608695652175,751.4747826086957,220.0,46.0,-38.02539995286281,1268.0,664.0,192.0,168.0,691
696,2,8.254082169290022e-05,14.035646449559716,20.312977784214358,6.1838471746742085,1258.0,1016.0,1357.587646484375,758.493408203125,1290.397190950091,1016.7734651119754,1314.5807823869486,755.7640442323883,1246.0,1020.0,1279.488986784141,1028.0088105726873,78.0,14.0,26.59392141694521,1244.0,1004.0,134.0,64.0,696,1244.0,736.0,1357.5876641918906,758.4934323243857,220.0,46.0,-37.80289364169872,1266.0,670.0,190.0,166.0,692
697,2,0.00011276155954231816,13.953312432868874,20.324311557900312,6.330701826302066,1256.0,1016.0,1351.6971435546875,766.2097778320312,1287.2858689710604,1016.6622730305452,1310.08093734127,763.5407005941802,1242.0,1020.0,1276.3933054393303,1027.121338912134,80.0,16.0,26.11902760786939,1240.0,1002.0,136.0,66.0,697,1242.0,744.0,1351.6971125515615,766.2097819681793,218.0,44.0,-37.46149861786544,1256.0,676.0,200.0,168.0,693
698,2,9.227688414470414e-05,13.865523796711312,20.28488087976,6.448755294020362,1252.0,1014.0,1347.9130859375,772.1392211914062,1283.968781400947,1014.6268380976072,1305.3758502920662,769.3355732100067,1240.0,1020.0,1275.3920704845814,1027.215859030837,82.0,14.0,26.131938620652708,1236.0,1000.0,136.0,68.0,698,1238.0,750.0,1347.9131469363474,772.1392028554433,216.0,44.0,-36.54305065717241,1254.0,684.0,192.0,164.0,694
699,2,0.0001599192289925,13.812350236364017,20.29444836945269,6.583900356278535,1252.0,1014.0,1342.5189208984375,779.1004638671875,1282.0439259176974,1014.5128542148061,1302.4643226804005,776.4734086879789,1238.0,1018.0,1271.56,1024.82,78.0,14.0,27.225667038809906,1234.0,1000.0,136.0,66.0,699,1234.0,756.0,1342.5189125295508,779.1004728132386,216.0,46.0,-36.1644114325192,1252.0,696.0,190.0,156.0,695
700,2,0.00015489337713114892,13.707976359780318,20.205084500387358,6.720186091279308,1248.0,1010.0,1337.16015625,785.4124755859375,1278.1646661779153,1010.4459181575266,1296.9735162592956,782.7099387243258,1236.0,1014.0,1266.3645320197045,1021.4285714285713,70.0,14.0,27.970465241654946,1234.0,996.0,132.0,64.0,700,1228.0,762.0,1337.1601731601731,785.4124922696353,218.0,46.0,-35.93686262804684,1246.0,704.0,190.0,154.0,696
701,2,0.00011896543241174397,13.62512270060525,20.163821577137988,6.82352687874128,1244.0,1008.0,1333.9853515625,790.5146484375,1275.0688077246507,1008.4209099461627,1292.5909371326047,787.6580639734617,1232.0,1012.0,1264.5972850678736,1020.579185520362,74.0,16.0,27.62381153223836,1232.0,994.0,132.0,64.0,701,1224.0,768.0,1333.9853658536585,790.5146341463416,218.0,44.0,-35.32443342597396,1244.0,710.0,190.0,154.0,697
702,2,0.00019253848936118256,13.577974752326266,20.17175024757585,6.937459649295782,1244.0,1008.0,1329.2525634765625,796.3229370117188,1273.3859490307475,1008.332708218167,1290.0343812526555,793.6298485918811,1230.0,1012.0,1263.4977973568284,1020.5814977973567,78.0,18.0,29.45185648575666,1232.0,992.0,132.0,64.0,702,1220.0,772.0,1329.2525993883792,796.3229357798165,214.0,46.0,-35.302547971433796,1238.0,718.0,190.0,152.0,698
703,2,0.00028928616446921573,13.536170576438101,20.1299400151585,7.060511743755147,1244.0,1006.0,1325.216552734375,802.1460571289062,1271.979255130736,1006.265856154774,1287.8551258005402,799.5912062168028,1228.0,1012.0,1259.7102803738314,1019.3925233644859,70.0,16.0,38.54543331901541,1230.0,990.0,134.0,62.0,703,1218.0,778.0,1325.2165841584156,802.1460396039604,214.0,46.0,-34.856010642297946,1232.0,728.0,196.0,148.0,699
704,2,0.0002449484668347601,13.44210749926198,19.987069331209995,7.179552749437053,1240.0,1000.0,1321.1947021484375,806.9719848632812,1268.5854339390794,1000.2273345547266,1283.109300047194,804.3031392146954,1226.0,1010.0,1257.6818181818182,1017.8454545454546,72.0,16.0,43.275877722360924,1230.0,988.0,130.0,66.0,704,1214.0,782.0,1321.1946564885495,806.9720101781171,214.0,46.0,-34.319106412450736,1230.0,730.0,194.0,148.0,700
705,2,0.0003572861739701283,13.404162533978035,19.99393019297229,7.278238483867661,1240.0,1000.0,1317.447998046875,811.9728393554688,1267.2650332455328,1000.1693044920185,1281.0680779636318,809.4349056175816,1226.0,1010.0,1256.3188405797102,1016.7632850241548,68.0,14.0,44.61498610328669,1228.0,986.0,126.0,68.0,705,1212.0,786.0,1317.447963800905,811.972850678733,210.0,48.0,-34.10337067273381,1226.0,736.0,194.0,150.0,701
706,2,0.0006300385247653972,13.35046064481358,20.051338848169802,7.37173445849602,1240.0,1002.0,1311.910400390625,817.1336669921875,1265.277820987685,1002.0885256273427,1278.0905254842635,814.7904535957189,1226.0,1010.0,1256.04,1016.13,70.0,14.0,41.939610570063145,1226.0,986.0,120.0,68.0,706,1210.0,792.0,1311.9104268719384,817.1336599020294,202.0,52.0,-34.289275720426694,1222.0,744.0,196.0,144.0,702
707,2,0.0005438605847206679,13.307792877119248,20.0587717278251,7.460625774839845,1238.0,1002.0,1310.31298828125,821.8375854492188,1263.7633552981931,1002.0761787145618,1275.8010988583512,819.4183564707347,1224.0,1008.0,1256.116504854369,1015.1553398058252,76.0,14.0,37.315596288220746,1222.0,986.0,116.0,70.0,707,1210.0,794.0,1310.3130320890637,821.8375900458415,198.0,56.0,-33.99059770679975,1222.0,742.0,190.0,154.0,703
708,2,0.0017081851032881845,13.040808103005753,20.025753213793106,7.705610386104336,1232.0,1000.0,1291.0191650390625,833.5965576171875,1253.809628264873,999.8666378341077,1261.7338781206813,831.5072091403633,1222.0,1006.0,1253.487922705314,1012.4927536231884,74.0,14.0,30.1237384709584,1220.0,986.0,116.0,76.0,708,1210.0,812.0,1291.019120458891,833.5965583173996,168.0,40.0,-39.233494496228644,1222.0,746.0,186.0,152.0,704
709,2,0.0009696004569890172,13.038586578874355,20.02727777987084,7.717507295334777,1230.0,1000.0,1293.4984130859375,834.4442749023438,1253.7468233331786,999.8884413579317,1261.6120589181198,832.1319676113741,1218.0,1002.0,1247.704918032787,1008.8852459016392,68.0,14.0,23.48733114451982,1214.0,988.0,110.0,78.0,709,1204.0,812.0,1293.4983606557378,834.4442622950819,194.0,42.0,-40.07808907162929,1220.0,748.0,182.0,158.0,705
710,2,0.00029557966926208046,12.985982340667553,20.03332065077548,7.7727522778175056,1224.0,1000.0,1296.1630859375,837.8209838867188,1251.802499933338,999.9206249342586,1258.815982382637,834.9964347288434,1216.0,1000.0,1243.3063583815026,1006.9364161849713,66.0,14.0,21.421495833763853,1212.0,986.0,108.0,78.0,710,1198.0,810.0,1296.1631299734747,837.8209549071618,190.0,56.0,-38.70958695551016,1216.0,760.0,172.0,152.0,706
711,2,0.00038510759146259677,12.901413656306907,19.941145919719567,7.921384577657696,1222.0,996.0,1290.72216796875,844.3236083984375,1248.902716556207,995.8616117969592,1254.5978365590545,841.5757676411059,1212.0,998.0,1239.3063583815026,1005.6184971098263,64.0,14.0,24.073322657321786,1208.0,984.0,110.0,74.0,711,1192.0,818.0,1290.7222222222224,844.3236111111113,190.0,54.0,-40.31185400193391,1212.0,764.0,172.0,160.0,707
712,2,0.000472251918358868,12.769058665535637,19.955338120497423,8.10796987168657,1218.0,996.0,1282.8233642578125,853.885986328125,1244.1627637121114,995.776178885332,1247.5981150612379,851.1673626208255,1210.0,996.0,1232.7260273972604,1002.7945205479452,52.0,14.0,28.667306890403772,1206.0,982.0,116.0,72.0,712,1184.0,828.0,1282.8233638282902,853.8859957776214,192.0,54.0,-42.19995375947804,1202.0,766.0,178.0,166.0,708
713,2,0.0005322957133087058,12.695498411225008,19.86329440410109,8.267376875490685,1216.0,992.0,1278.6820068359375,860.9155883789062,1241.756987506062,991.7391259209453,1244.0120702893794,858.2230714602306,1206.0,996.0,1233.1304347826087,1001.9378881987576,60.0,12.0,27.72983635109349,1202.0,978.0,122.0,62.0,713,1178.0,836.0,1278.6820580474935,860.915567282322,194.0,50.0,-42.91852243818335,1194.0,772.0,174.0,168.0,709
714,2,0.0015239109068793109,12.641459438879625,19.877600731209192,8.465018077765976,1218.0,992.0,1271.02734375,870.6333618164062,1240.1229757360793,991.695034730648,1241.1516979076878,868.3692026501517,1204.0,994.0,1231.388888888889,1001.6666666666664,62.0,16.0,32.24619786499641,1200.0,976.0,124.0,58.0,714,1174.0,848.0,1271.0273597811215,870.6333789329684,190.0,48.0,-44.09401219655499,1190.0,778.0,166.0,170.0,710
715,2,0.0014197722913216193,12.531839535410171,19.838320220433886,8.637319394563011,1214.0,990.0,1265.7696533203125,878.901611328125,1236.3482378073772,989.6471709023317,1235.5554717365058,876.573218264165,1200.0,992.0,1227.4042553191493,1000.5212765957448,66.0,16.0,34.053135948152914,1196.0,976.0,124.0,56.0,715,1170.0,856.0,1265.7697138869505,878.9016050244243,186.0,48.0,-44.531144697931225,1190.0,786.0,160.0,168.0,711
