,frame,cam,x,y,tl_x,tl_y,c_x,c_y,w,h,theta,l_x,l_y,r_x,r_y,aa_tl_x,aa_tl_y,aa_w,aa_h,var_x,var_y,covar,confidence
0,201,2,1032.6766357421875,446.7925109863281,1002,418,1032.6766355140187,446.792523364486,66,50,6.753750517015081,1004.0,449.0,1066.0,457.0,1004,402,62,62,267.6237040148415,139.071105043929,15.440274423325992,0.922545135
0,202,2,1047.6417236328125,455.49212646484375,1014,434,1047.6417322834645,455.49212598425197,60,54,42.03495299857242,1039.0,428.0,1030.0,482.0,1028,428,62,62,188.26586839366985,183.59165385391933,22.500132010125988,0.999962687
0,202,2,1348.905517578125,471.8606872558594,1320,456,1348.9054726368158,471.8606965174129,58,38,26.124699150235507,1328.0,467.0,1378.0,478.0,1328,444,62,64,185.79154104787736,111.40199253111005,48.036674482946886,0.9999824759999999
0,203,2,911.1622314453125,451.36376953125,874,424,911.1622047244094,451.3637795275591,70,56,-20.267741539295297,878.0,458.0,938.0,449.0,878,408,60,64,290.6534588539207,173.67660398916982,-50.01651307782105,0.549554229
0,203,2,1054.6578369140625,456.7110290527344,1022,432,1054.6577946768061,456.71102661596956,64,56,29.67006998818397,1044.0,428.0,1039.0,482.0,1034,428,62,62,212.84648198442895,179.79824008690932,27.874256744522963,0.999948263
0,203,2,1352.343017578125,472.8126525878906,1324,458,1352.3430079155673,472.8126649076517,56,36,26.228799946137077,1332.0,468.0,1380.0,478.0,1332,446,62,62,171.744468177186,104.48068573662228,43.762840111125044,0.999979258
0,204,2,1354.48583984375,473.66925048828125,1326,458,1354.485788113695,473.66925064599485,58,38,25.135734548625585,1334.0,469.0,1382.0,481.0,1334,446,62,64,177.0276472399625,105.7970572090346,42.85539087708021,0.999973297
0,204,2,1064.51123046875,458.31085205078125,1034,434,1064.5112474437628,458.31083844580775,62,54,22.318571977431194,1050.0,428.0,1050.0,482.0,1044,428,64,62,217.0741560226626,159.952361795568,28.201414730631235,0.999944925
0,204,2,909.1369018554688,448.9404296875,874,422,909.1368760064412,448.9404186795491,68,50,-10.30608183509664,876.0,452.0,938.0,447.0,876,406,62,62,315.3957508700846,147.39805724378004,-31.59344449638973,0.9964662790000001
0,205,2,1357.0478515625,474.4332580566406,1330,458,1357.0478589420654,474.43324937027705,56,38,23.825867421735143,1336.0,471.0,1386.0,481.0,1336,448,64,62,187.46487545480045,106.11485128361701,44.62567742920382,0.999978423
0,205,2,1074.6116943359375,460.5075988769531,1048,434,1074.6117136659436,460.5075921908894,58,54,12.175038314135234,1056.0,430.0,1055.0,484.0,1054,430,64,62,209.66847118739977,135.99396397246053,16.6714326134113,0.9999674559999999
0,205,2,906.05078125,446.27410888671875,874,422,906.0507614213197,446.2741116751269,60,44,1.1897311953177674,874.0,442.0,934.0,448.0,874,402,60,64,273.4008087412891,140.28405747225338,2.7657231351630234,0.982773662
0,206,2,1360.4681396484375,475.3333435058594,1332,460,1360.468193384224,475.3333333333333,56,38,24.83147034428377,1340.0,471.0,1388.0,481.0,1340,448,62,62,177.3516643298544,108.05442176870746,40.80272108843539,0.999976158
0,206,2,1083.659423828125,462.0301818847656,1062,440,1083.6594827586207,462.0301724137931,54,44,2.1487519609718797,1062.0,461.0,1116.0,462.0,1062,430,62,62,214.70021225888158,121.30362329634323,3.5092165040590024,0.9999639990000001
0,206,2,904.156005859375,443.0035400390625,872,418,904.1560283687943,443.00354609929076,62,48,10.072980968754287,872.0,439.0,930.0,447.0,870,400,60,64,230.25625133844812,148.4546943300205,15.0047743219581,0.859220922
0,207,2,1091.9871826171875,463.0107116699219,1068,442,1091.9871520342613,463.0107066381156,56,44,4.704823213933209,1070.0,462.0,1124.0,463.0,1070,432,62,62,219.93974873863888,119.92048598027762,8.287691501778426,0.9999392029999999
0,207,2,1362.3272705078125,476.1766357421875,1334,460,1362.3272727272727,476.17662337662335,58,38,24.584497310414214,1342.0,472.0,1390.0,483.0,1342,450,64,62,178.63219696969696,105.5520562770561,42.28579545454545,0.9999765159999999
0,208,2,1101.497802734375,464.1688232421875,1078,442,1101.4978354978355,464.16883116883116,56,46,4.38204000119643,1080.0,463.0,1134.0,463.0,1080,432,62,62,210.48914931778253,122.37490492154282,6.792123278023477,0.999957085
0,208,2,1045.7152099609375,441.5198669433594,1014,414,1045.7152317880796,441.5198675496689,68,50,9.346480840979511,1016.0,445.0,1080.0,450.0,1016,400,64,60,293.4245768947753,150.21021822455035,24.227889251315172,0.998316407
0,208,2,1366.026123046875,476.78533935546875,1338,462,1366.0261780104713,476.78534031413614,56,36,24.797153391111713,1346.0,471.0,1394.0,482.0,1346,450,62,62,174.91794808371455,105.81731733795075,40.58831127784419,0.9999744890000001
0,209,2,1110.918212890625,465.0227355957031,1088,444,1110.918181818182,465.02272727272725,54,44,6.029506503921122,1090.0,464.0,1142.0,465.0,1090,434,62,62,199.15502174363266,117.12021122385593,8.762683785462748,0.9999552970000001
0,209,2,1048.88330078125,442.5741271972656,1016,414,1048.8832807570977,442.57413249211356,72,54,15.836458275432676,1020.0,444.0,1084.0,451.0,1020,400,64,62,301.6514419842421,164.80097278494563,42.2156173845441,0.998954535
0,209,2,1368.095703125,477.324462890625,1340,462,1368.095744680851,477.3244680851064,58,36,23.61215869739181,1348.0,473.0,1396.0,483.0,1348,452,62,62,174.5188085106382,101.78243971631221,39.307517730496464,0.999975085
0,210,2,1370.4473876953125,477.7579040527344,1342,462,1370.4473684210527,477.7578947368421,56,38,24.364920075829705,1350.0,473.0,1398.0,483.0,1350,452,62,62,178.42730176364404,102.52698236356068,43.24316067212888,0.999973297
0,210,2,1117.9239501953125,465.7970275878906,1094,444,1117.923890063425,465.7970401691332,56,46,5.921000642523337,1096.0,465.0,1150.0,466.0,1096,434,64,62,216.41792381839684,124.009567492027,9.687909843408509,0.99995935
0,210,2,1050.006103515625,443.3740539550781,1018,414,1050.006106870229,443.37404580152673,70,58,20.07917645941488,1022.0,445.0,1084.0,452.0,1022,402,62,62,287.6452225879503,181.9133926278681,44.60933305320166,0.9991950390000001
0,211,2,1372.66845703125,478.2368469238281,1344,464,1372.6684210526316,478.2368421052632,58,34,23.249885998482974,1352.0,474.0,1402.0,485.0,1352,452,62,62,182.73936953200962,100.4925704763227,43.3346757394806,0.999981523
0,211,2,1128.339599609375,466.88677978515625,1106,446,1128.3396226415093,466.8867924528302,52,44,5.713575518066305,1108.0,466.0,1158.0,467.0,1108,434,62,64,190.67398189036052,114.59708283152685,7.688656942771745,0.9999685290000001
0,211,2,1052.3507080078125,443.4115905761719,1018,414,1052.3506686478454,443.41158989598813,74,58,20.071186523513312,1024.0,442.0,1088.0,452.0,1024,402,64,62,313.94827708200626,181.26040118870765,55.95069164367082,0.999622703
0,212,2,910.4263916015625,439.8153991699219,884,418,910.4263736263737,439.81538461538463,58,48,56.96178385266697,910.0,414.0,921.0,466.0,870,404,60,62,147.63278307595476,178.2918332768556,34.5546594374788,0.6518855689999999
0,212,2,1052.4749755859375,444.0916748046875,1016,414,1052.475,444.09166666666664,78,60,22.730431782973508,1024.0,442.0,1088.0,453.0,1024,404,64,62,318.94513212795545,200.4533379694019,60.20674547983309,0.999650121
0,212,2,1136.35986328125,467.7803649902344,1114,446,1136.3598130841121,467.7803738317757,52,46,6.826967452593281,1116.0,467.0,1166.0,468.0,1116,436,64,62,194.0154304099454,116.70106590207726,9.390684847556308,0.9999774690000001
0,212,2,1375.887451171875,479.2225341796875,1348,464,1375.887399463807,479.2225201072386,56,36,23.763137643768545,1356.0,475.0,1404.0,486.0,1356,452,62,64,172.81524402548337,101.7057280405891,38.83695119490327,0.99998045
0,213,2,1144.28369140625,468.5721130371094,1122,448,1144.2836538461538,468.57211538461536,52,44,4.945558727143756,1124.0,468.0,1174.0,469.0,1124,436,62,64,191.04223818350346,110.98755792400372,6.97949490268764,0.9999802109999999
0,213,2,1376.7603759765625,479.2864685058594,1350,464,1376.7604166666667,479.2864583333333,56,36,20.447655770658926,1356.0,475.0,1406.0,485.0,1356,452,64,64,189.95811575282872,99.0091111836379,39.38473672758921,0.999978185
0,213,2,1054.1375732421875,444.7650451660156,1018,418,1054.137535816619,444.7650429799427,78,56,22.631239825954694,1026.0,441.0,1090.0,453.0,1026,404,64,62,325.94949291478446,190.37513206414738,68.41112750921883,0.998813391
0,213,2,916.256103515625,443.52032470703125,888,414,916.2560975609756,443.520325203252,62,54,46.45992862891012,880.0,439.0,938.0,451.0,874,408,64,62,185.22959614524837,189.7164903217263,43.984600864338574,0.986419618
0,214,2,1055.29443359375,445.4111022949219,1018,418,1055.2944444444445,445.4111111111111,78,60,28.035619726759197,1028.0,442.0,1090.0,454.0,1028,406,62,62,307.8742389120695,212.8599598207387,70.62148045124398,0.9982702729999999
0,214,2,919.7854614257812,443.5047302246094,892,406,919.7854889589905,443.50473186119876,60,64,-79.23828562758783,882.0,440.0,942.0,444.0,880,408,62,64,222.23511295169487,230.43362686321686,-1.6166768829019955,0.9995757940000001
0,214,2,1380.0313720703125,480.2931823730469,1352,464,1380.0314136125655,480.29319371727746,56,38,23.401610504260933,1360.0,477.0,1408.0,485.0,1360,452,62,64,174.00425993871164,104.54373308048544,36.98814088029574,0.999978423
0,214,2,1152.45068359375,469.51641845703125,1130,448,1152.4507042253522,469.5164319248826,52,44,7.5390016406718985,1132.0,468.0,1182.0,470.0,1132,438,62,62,194.31874067937073,114.86208229770783,10.703164871582452,0.999983788
0,215,2,1159.3052978515625,470.5531005859375,1136,448,1159.3053097345132,470.55309734513276,54,46,3.4957546985702703,1138.0,470.0,1190.0,471.0,1138,438,64,64,207.73806487059232,119.01047819005966,5.440515668229884,0.999979973
0,215,2,1382.4478759765625,480.69720458984375,1354,464,1382.4478371501273,480.6972010178117,58,38,22.834256730864947,1362.0,477.0,1410.0,486.0,1362,454,62,62,177.7581139325954,106.1963441865293,36.62574648179882,0.9999748470000001
0,215,2,919.2816162109375,445.5727844238281,886,412,919.2816455696203,445.57278481012656,64,54,-89.55272502930706,936.0,414.0,934.0,478.0,878,414,62,64,195.99028064755575,251.6016670344439,-0.43416116672349214,0.999581873
0,215,2,1059.8248291015625,446.43218994140625,1022,424,1059.8248587570622,446.43220338983053,80,54,24.63861680215473,1032.0,442.0,1096.0,454.0,1032,408,64,60,338.11921143688204,198.0647040490976,81.3487881475799,0.990383983
0,216,2,1166.7149658203125,471.2579040527344,1144,448,1166.7149321266968,471.2579185520362,54,48,3.5003429181668184,1146.0,471.0,1198.0,472.0,1146,440,62,62,203.42422097043925,119.86529996614063,5.130380357271127,0.9999752040000001
0,216,2,1384.45654296875,481.7320251464844,1358,464,1384.4565756823822,481.7320099255583,56,42,19.13772458561138,1364.0,479.0,1414.0,488.0,1364,454,62,62,187.25370665284058,108.02750515413,31.25699048183401,0.9999742509999999
0,216,2,922.0442504882812,451.2638244628906,894,422,922.044233807267,451.2638230647709,70,56,45.3069281601208,925.0,424.0,943.0,486.0,884,424,62,62,221.45373647689323,222.67870498130256,57.16552682624431,0.9821939470000001
0,216,2,1059.4873046875,446.152099609375,1022,422,1059.487323943662,446.15211267605633,80,56,27.10521713407721,1032.0,442.0,1096.0,455.0,1032,408,64,60,328.9666938159282,206.84847931027588,84.6930451538569,0.981752992
0,217,2,1387.083740234375,482.472900390625,1360,466,1387.0837438423646,482.4729064039409,56,38,20.729368207694705,1366.0,479.0,1416.0,487.0,1366,456,62,62,192.10654989965334,106.22519005047725,37.93560785744696,0.999977827
0,217,2,1173.875,472.0043029785156,1150,450,1173.875,472.00431034482756,56,46,4.779619859890256,1152.0,471.0,1206.0,474.0,1152,440,64,64,220.86555075593955,119.38659045207412,8.544816414686858,0.9999729390000001
0,217,2,1061.5357666015625,447.6318664550781,1022,424,1061.5357142857142,447.63186813186815,82,56,28.11431159642698,1034.0,443.0,1098.0,456.0,1034,408,64,62,335.8776773432899,216.4915277294921,89.26488504617797,0.9723409409999999
0,217,2,926.9248046875,456.6354675292969,886,428,926.9248226950355,456.6354609929078,84,58,32.64389475293931,914.0,430.0,953.0,492.0,896,430,60,62,321.4616698903931,220.3342520954221,109.8717037395229,0.9538276790000001
0,217,2,914.3019409179688,444.67059326171875,884,420,914.3019607843137,444.67058823529413,62,48,-77.06695462972941,919.0,414.0,912.4,470.0,870,406,62,64,129.42533995916642,240.64176586155094,-26.961238876690174,0.440275311
0,218,2,1063.0706787109375,448.0056457519531,1024,424,1063.0706214689264,448.00564971751413,82,56,29.186811730326863,1036.0,443.0,1100.0,457.0,1036,408,64,62,332.77576934448905,215.52472051079224,95.19620581912909,0.92188561
0,218,2,930.5722045898438,459.3128356933594,890,428,930.572192513369,459.31283422459893,80,58,24.335250681120804,898.0,454.0,960.0,465.0,898,434,62,60,347.14203695351796,207.5860733486532,79.34418601321504,0.9704185129999999
0,218,2,1181.611328125,473.1310119628906,1158,452,1181.6113537117903,473.13100436681225,56,44,4.4441808773485585,1160.0,472.0,1214.0,474.0,1160,442,64,62,212.77641348074116,118.93684844199404,7.337677849655583,0.9999669790000001
0,218,2,1389.2420654296875,482.6943664550781,1362,466,1389.242053789731,482.69437652811735,58,40,19.95695365352229,1368.0,480.0,1418.0,488.0,1368,456,62,62,195.59077616376595,105.9872477108204,37.4785704012656,0.9999693629999999
0,219,2,1392.0677490234375,483.5625,1366,468,1392.0677083333333,483.5625,56,38,19.49411483817146,1372.0,480.0,1420.0,489.0,1372,456,62,62,179.51498585726722,101.94908616187989,31.392624020887748,0.999978185
0,219,2,1189.2301025390625,473.6309814453125,1166,452,1189.2300683371298,473.63097949886105,54,44,4.721150461483582,1168.0,472.0,1220.0,475.0,1168,442,62,62,206.73918515513697,113.18771387857441,7.779157695468046,0.99996829
0,219,2,933.5023193359375,460.98309326171875,898,430,933.5023041474655,460.9831029185868,74,56,20.993946050446212,904.0,457.0,964.0,466.0,904,438,60,62,307.80114852889034,199.48740635708364,48.74234668557248,0.9972103240000001
0,219,2,1068.57421875,451.0984802246094,1028,426,1068.5742024965325,451.0984743411928,82,58,31.66566495248615,1042.0,445.0,1104.0,459.0,1042,412,62,62,325.6198335644933,229.7250115580211,95.46282169825861,0.789471626
0,220,2,1394.3856201171875,483.9588623046875,1368,468,1394.3856041131105,483.95886889460155,54,38,18.919201153589544,1374.0,480.0,1422.0,488.0,1374,456,62,64,181.4488643892613,101.85397397503542,30.912808417035485,0.9999763970000001
0,220,2,1197.40087890625,475.1351318359375,1174,454,1197.400900900901,475.13513513513516,54,44,5.4604698176641815,1176.0,474.0,1228.0,476.0,1176,444,62,62,210.86374636487525,114.23000427063624,9.322677078884729,0.999968767
0,220,2,936.1953125,467.46466064453125,900,436,936.1952861952861,467.4646464646465,80,56,28.032884453775228,908.0,460.0,970.0,473.0,908,442,62,62,322.0528613850707,184.42117635034998,102.2767302025312,0.99925667
0,220,2,1069.161865234375,451.2353820800781,1028,428,1069.1619047619047,451.2353741496599,84,56,30.622331776903916,1042.0,445.0,1106.0,460.0,1042,412,64,62,342.35930971843726,230.31918293202833,102.08854288309328,0.8657651540000001
0,221,2,1203.7242431640625,475.5798645019531,1180,454,1203.7242888402625,475.57986870897156,56,44,6.6406265647607325,1182.0,474.0,1236.0,476.0,1182,444,62,62,212.86241314445851,117.89327805290013,11.208472494145639,0.9999693629999999
0,221,2,1393.2392578125,484.11962890625,1366,468,1393.2392344497607,484.11961722488036,58,40,18.737913654681023,1372.0,481.0,1422.0,489.0,1372,458,62,62,199.25677830940967,108.98325932555406,34.60440833935713,0.9999622109999999
0,221,2,934.5134887695312,468.6463317871094,900,446,934.5134649910233,468.6463195691203,70,46,29.173823362900073,908.0,462.0,970.0,475.0,908,444,62,62,274.7214910297969,161.82612401999404,91.56682122883383,0.9996771809999999
0,221,2,1067.2176513671875,449.5647277832031,1028,426,1067.2176308539945,449.56473829201104,82,56,29.64398866682033,1040.0,444.0,1104.0,459.0,1040,412,64,60,335.54153700009533,221.29442386244875,96.1610639308445,0.9481435420000001
0,222,2,1070.10302734375,449.9051513671875,1030,428,1070.1029810298103,449.9051490514905,84,54,26.904665016706762,1042.0,445.0,1108.0,460.0,1042,412,66,60,355.3760833673467,213.9340033020412,96.66107011137952,0.732861578
0,222,2,934.2963256835938,470.0467834472656,900,450,934.2962962962963,470.046783625731,68,44,34.517085145371425,910.0,464.0,966.0,476.0,910,446,62,64,220.69328703703732,160.5446820175441,78.48611111111117,0.999781668
0,222,2,1210.849853515625,475.7367248535156,1190,454,1210.849884526559,475.7367205542725,52,44,2.398652372855764,1190.0,476.0,1242.0,475.0,1190,444,62,62,198.55380206996858,113.77311607219235,3.5576084167308104,0.9999647140000001
0,222,2,1385.0740966796875,483.82305908203125,1360,462,1385.0740740740741,483.8230452674897,56,50,8.01984368157745,1364.0,485.0,1416.0,489.0,1364,456,62,64,205.66460481099656,144.7851173051633,8.751279114165687,0.999890685
0,223,2,1216.7392578125,474.0816345214844,1194,450,1216.7392290249434,474.0816326530612,52,44,-5.353713745919677,1196.0,474.0,1246.0,471.0,1196,440,62,64,191.7704803133376,119.9751391465679,-6.787755102040752,0.9999715090000001
0,223,2,1378.2646484375,483.5160827636719,1348,452,1378.264650283554,483.51606805293005,56,56,-27.931122449220144,1366.0,458.0,1363.0,512.0,1358,458,62,62,187.46013060663364,184.0077905711175,-2.545927135246567,0.9999326470000001
0,223,2,936.72314453125,471.70660400390625,904,452,936.7231404958678,471.70661157024796,64,44,35.870712220843394,914.0,467.0,964.0,481.0,914,448,62,64,195.29379053094476,152.66736820491772,64.60183426586589,0.999784172
0,223,2,1075.78271484375,451.8706970214844,1036,430,1075.7826685006878,451.8707015130674,82,54,26.206802357486787,1048.0,445.0,1112.0,461.0,1048,414,64,60,346.55876256626516,209.36617898378566,89.11786616951058,0.721383691
0,224,2,940.8153076171875,473.729736328125,910,456,940.8153153153153,473.72972972972974,60,42,39.98168115645719,920.0,469.0,968.0,485.0,920,450,60,64,169.16671750757544,148.4414617778048,58.550424013177945,0.999715626
0,224,2,1219.7520751953125,471.2479553222656,1192,446,1219.7520325203252,471.2479674796748,60,46,-16.175919204257482,1198.0,473.0,1250.0,467.0,1198,436,64,62,209.70620767307463,138.4068186710381,-22.58197142052883,0.9999843840000001
0,224,2,1375.616943359375,483.4058532714844,1346,456,1375.6168831168832,483.40584415584414,60,50,84.9942081681952,1367.0,456.0,1368.0,514.0,1354,456,64,62,188.1716819765603,225.96835603420982,3.336226375250763,0.9998862740000001
0,224,2,1073.7138671875,451.7318115234375,1032,428,1073.7139208173692,451.7318007662835,84,58,29.75105283949963,1046.0,446.0,1108.0,460.0,1046,414,62,62,326.7927343517787,237.18117411882298,76.07151326297632,0.988131166
0,224,2,1037.7896728515625,442.8673095703125,1002,416,1037.789644012945,442.8673139158576,66,56,-20.189134766637064,1000.0,444.0,1064.0,445.0,1000,402,64,62,275.60559760402435,183.00019406985464,-39.3764168410673,0.053465683
0,225,2,1225.38037109375,467.23504638671875,1196,442,1225.3803418803418,467.2350427350427,60,44,-23.284863475910218,1204.0,471.0,1256.0,461.0,1204,432,62,62,202.53597247387367,133.62343747140318,-36.39793920093706,0.9999730590000001
0,225,2,942.8370971679688,475.4841613769531,912,458,942.8371040723982,475.4841628959276,60,42,38.27545830439995,922.0,471.0,970.0,486.0,922,452,62,62,171.22510542678612,144.38636993258837,56.11532818255511,0.9999315740000001
0,225,2,1378.4525146484375,481.69293212890625,1350,458,1378.4525252525252,481.6929292929293,56,50,45.96809700622389,1374.0,458.0,1378.0,512.0,1352,458,62,62,165.21990757780222,166.52899848689344,19.36191060401589,0.999374568
0,225,2,1074.6123046875,451.4747314453125,1038,428,1074.612359550562,451.4747191011236,78,54,18.25647217694135,1046.0,447.0,1110.0,458.0,1046,412,64,62,356.5415066609772,199.76307305741244,58.032380410562716,0.970827639
0,226,2,1079.36376953125,451.77777099609375,1042,430,1079.3637747336377,451.77777777777777,78,54,22.93428300069056,1052.0,447.0,1114.0,459.0,1052,414,62,62,356.1372832906415,223.45663956639564,68.38279132791327,0.980622888
0,226,2,1378.510498046875,481.77215576171875,1348,456,1378.5105485232068,481.7721518987342,58,48,13.036613473752682,1350.0,479.0,1404.0,496.0,1350,458,60,62,192.59291174922583,136.74290149062006,13.664142157518677,0.999568522
0,226,2,944.8831176757812,477.01300048828125,912,460,944.8831168831168,477.012987012987,64,42,41.10703947082198,924.0,472.0,972.0,488.0,924,452,62,64,173.5524692227513,156.9412626419133,60.74338676507873,0.999908328
0,226,2,1229.7967529296875,464.2520446777344,1200,438,1229.7967479674796,464.2520325203252,62,44,-24.73323889140101,1208.0,467.0,1260.0,457.0,1208,428,62,62,211.64088553309168,143.0565131720562,-40.103455698508114,0.9999758009999999
0,227,2,1236.5750732421875,461.49786376953125,1206,434,1236.5751072961373,461.49785407725324,62,46,-31.370076010830708,1216.0,465.0,1266.0,453.0,1216,424,62,64,189.15671235405412,145.13225344962842,-42.7213438552771,0.999968648
0,227,2,947.3103637695312,478.5991516113281,916,460,947.3103448275862,478.5991379310345,62,44,37.817539186218454,926.0,474.0,976.0,489.0,926,454,62,64,182.22745214865571,151.2342109182993,60.50912340805838,0.999939919
0,227,2,1375.8026123046875,484.33148193359375,1348,458,1375.8026070763501,484.33147113594043,54,48,-1.9268960649375457,1348.0,485.0,1404.0,496.0,1348,458,60,62,241.53559020539737,145.10633980933343,-3.247880708190883,0.999587595
0,227,2,1080.2857666015625,451.20556640625,1046,428,1080.2857142857142,451.20557491289196,76,56,21.556292413519103,1054.0,449.0,1116.0,460.0,1054,412,62,64,351.93218648716015,209.29448893591405,66.7683869359262,0.999178708
0,228,2,1241.5933837890625,459.10882568359375,1210,432,1241.593429158111,459.1088295687885,64,46,-29.914784506735153,1220.0,462.0,1272.0,450.0,1220,422,62,62,197.99896908087632,146.66920171369156,-44.1490776653907,0.9999760390000001
0,228,2,949.38037109375,479.9658203125,918,460,949.3803418803419,479.96581196581195,62,46,34.31841604380061,928.0,476.0,978.0,490.0,928,456,62,62,188.3518182982849,147.06520983180522,52.7753436190267,0.999919295
0,228,2,1374.46728515625,484.69244384765625,1338,456,1374.4672268907564,484.6924369747899,68,58,16.780653507398938,1344.0,465.0,1402.0,497.0,1344,460,62,62,254.7914325326089,176.92039724980907,25.83081232492997,0.999611795
0,228,2,1080.7164306640625,449.6053771972656,1046,428,1080.7164750957854,449.60536398467434,80,56,22.32934351634239,1056.0,448.0,1118.0,462.0,1056,414,62,62,338.5797280502416,197.56373316860402,69.672924893919,0.999054253
0,229,2,1246.4488525390625,457.24249267578125,1214,432,1246.4488977955912,457.2424849699399,64,44,-28.91939736663783,1224.0,461.0,1278.0,448.0,1224,420,62,62,207.9266001883289,145.97120345107876,-49.265696050736004,0.9999746079999999
0,229,2,951.4456176757812,481.287841796875,922,460,951.4456289978679,481.28784648187633,60,48,30.02617994733995,930.0,479.0,980.0,490.0,930,458,62,62,191.315947733858,141.46611266014256,43.26247881471765,0.999945283
0,229,2,1378.9351806640625,485.40081787109375,1346,458,1378.9352226720648,485.4008097165992,66,56,47.45454929871491,1352.0,464.0,1402.0,502.0,1342,462,62,62,171.934943459445,176.9708715539824,29.316076898440524,0.999814451
0,229,2,1082.1669921875,448.5678405761719,1052,428,1082.1670146137787,448.5678496868476,76,54,16.07759080753804,1058.0,449.0,1122.0,463.0,1058,414,64,62,338.3151439976939,164.84842026187775,54.52420925743133,0.999526024
0,230,2,1084.7281494140625,447.6217346191406,1056,430,1084.7281323877069,447.6217494089835,76,52,17.84401311533171,1062.0,451.0,1126.0,465.0,1062,414,64,62,293.4780455558919,138.4916585436904,55.65995540766135,0.999364913
0,230,2,1380.4609375,486.317138671875,1352,464,1380.46088794926,486.3171247357294,56,48,76.80661649244179,1377.6923076923076,462.0,1398.0,512.0,1340,462,62,62,140.94814920987594,189.34837137635708,12.006073744938542,0.9999067779999999
0,230,2,954.1091918945312,481.7074279785156,924,464,954.1091703056769,481.70742358078604,60,46,36.26876600474395,934.0,479.0,982.0,490.0,934,456,62,64,178.5175962466438,149.83981347882994,45.5812446848155,0.999958754
0,230,2,1251.9593505859375,455.14227294921875,1220,430,1251.959349593496,455.1422764227642,64,44,-30.33152178150624,1230.0,459.0,1282.0,445.0,1230,416,62,64,200.37308959647666,147.29539847333305,-47.22027387279982,0.9999583959999999
0,231,2,1256.6666259765625,452.6090393066406,1226,428,1256.6666666666667,452.6090534979424,62,44,-29.127289854846847,1234.0,456.0,1286.0,443.0,1234,414,62,62,202.14432989690735,140.4282889991938,-49.8749140893471,0.999961972
0,231,2,955.87109375,481.6400146484375,926,464,955.8711111111111,481.64,60,46,32.93125359534411,936.0,479.0,984.0,489.0,936,456,62,64,180.3931502103439,144.76988864142555,39.748596881959934,0.9999601840000001
0,231,2,1380.517822265625,488.342041015625,1356,468,1380.517814726841,488.34204275534444,54,46,-70.1249103951172,1386.0,462.0,1398.0,512.0,1338,462,62,62,129.37884854654436,167.0446329600722,-15.663250763488342,0.999873281
0,231,2,1085.6666259765625,446.6129150390625,1062,430,1085.6666666666667,446.61290322580646,72,42,13.977374104055201,1066.0,447.0,1128.0,470.0,1066,414,62,62,197.0853548966755,112.89557429788725,22.33962264150945,0.999786794
0,232,2,1260.916015625,450.97601318359375,1230,426,1260.916,450.976,64,46,-27.384256821839312,1238.0,455.0,1292.0,440.0,1238,412,62,62,205.8045531062127,143.31806012024046,-44.23849298597197,0.999979258
0,232,2,958.1802368164062,482.1011047363281,928,464,958.1802197802198,482.1010989010989,62,48,30.26997073050435,938.0,480.0,988.0,491.0,938,456,62,64,192.2581981894758,144.5624437236772,42.21962530861209,0.999958158
0,232,2,1085.5377197265625,446.13507080078125,1064,426,1085.5376623376624,446.1350649350649,48,42,-2.9426605984362952,1066.0,447.0,1112.0,447.0,1066,414,64,62,174.08777056277023,102.54420995670995,-3.6873917748917595,0.9998885390000001
0,232,2,1379.3885498046875,489.9862060546875,1354,470,1379.3885057471264,489.9862068965517,54,48,-55.99119444823127,1388.0,464.0,1396.0,514.0,1336,464,62,62,142.15977541183332,161.13344986492947,-23.501541395201016,0.99982661
0,233,2,1264.686767578125,449.2905578613281,1234,424,1264.68679245283,449.29056603773586,64,48,-25.441253394505292,1240.0,453.0,1294.0,440.0,1240,410,64,62,227.6106002782039,144.841687769733,-50.89180725469917,0.9999730590000001
0,233,2,960.3114013671875,482.65350341796875,930,464,960.311403508772,482.6535087719298,62,48,27.560042175224993,940.0,456.0,940.0,506.0,940,456,62,64,193.5291883555039,141.9807788702526,36.97406978985927,0.9999481440000001
0,233,2,1087.48974609375,446.5,1066,426,1087.4896907216496,446.5,48,42,-7.9700475928121675,1068.0,449.0,1114.0,447.0,1068,414,62,62,171.67689602813076,105.57881136950905,-9.439276485788117,0.999938607
0,233,2,1378.3878173828125,490.0700988769531,1352,472,1378.3878504672898,490.0700934579439,58,46,-56.04472380593075,1390.0,464.0,1394.0,514.0,1334,464,62,62,138.66889185580797,164.2011643940557,-31.455820875922047,0.9998867509999999
0,234,2,1055.965087890625,447.22003173828125,1024,426,1055.9651416122003,447.22004357298476,56,44,3.132253108123649,1024.0,434.0,1080.0,447.0,1020,406,60,62,250.6188695759721,117.93182445224592,7.282796282025668,0.130406842
0,234,2,1089.551025390625,446.6683654785156,1066,424,1089.5510204081634,446.6683673469388,50,42,-9.902719991789894,1070.0,449.0,1116.0,446.0,1070,412,62,64,171.41938514536236,106.95879221253706,-11.607077613654106,0.999939919
0,234,2,1377.9820556640625,490.1748962402344,1352,470,1377.982062780269,490.17488789237666,58,48,-55.69274437966446,1389.0,464.0,1393.0,516.0,1332,464,64,62,146.53450899380277,168.8772106615611,-28.52719302665393,0.999862075
