frame,id,err,3d_x,3d_y,3d_z,cam1_x,cam1_y,cam2_x,cam2_y,cam1_proj_x,cam1_proj_y,cam2_proj_x,cam2_proj_y,cam1_tl_x,cam1_tl_y,cam1_c_x,cam1_c_y,cam1_w,cam1_h,cam1_theta,cam1_aa_tl_x,cam1_aa_tl_y,cam1_aa_w,cam1_aa_h,cam1_frame,cam2_tl_x,cam2_tl_y,cam2_c_x,cam2_c_y,cam2_w,cam2_h,cam2_theta,cam2_aa_tl_x,cam2_aa_tl_y,cam2_aa_w,cam2_aa_h,cam2_frame
1157,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1268.048095703125,720.117431640625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,1154.0,692.0,1268.0481231953802,720.1174205967276,226.0,62.0,-17.757393085434472,1110.0,676.0,274.0,128.0,1153
1158,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1273.6279296875,717.7767333984375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,1158.0,688.0,1273.6279069767445,717.7767441860465,230.0,62.0,-17.30591367419689,1118.0,676.0,268.0,126.0,1154
1159,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1281.996826171875,713.0870971679688,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,1164.0,684.0,1281.9968520461698,713.0870933892969,224.0,60.0,-16.610038863428777,1126.0,672.0,260.0,116.0,1155
1160,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1290.315185546875,710.9859619140625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,1176.0,684.0,1290.315199102636,710.9859786876053,212.0,60.0,-17.613405810647038,1134.0,672.0,252.0,110.0,1156
1161,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1297.13037109375,707.9357299804688,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,1190.0,684.0,1297.1303820497276,707.9357186173437,200.0,56.0,-19.122562817163924,1142.0,668.0,244.0,110.0,1157
1162,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1302.984375,705.4093627929688,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,1194.0,680.0,1302.9844236760125,705.4093457943925,198.0,58.0,-21.540819825580574,1154.0,662.0,234.0,114.0,1158
1163,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1306.280029296875,704.60107421875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,1194.0,678.0,1306.280024140012,704.6010863005431,204.0,66.0,-23.24726961865036,1172.0,656.0,222.0,120.0,1159
1164,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1319.8397216796875,698.177001953125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,1226.0,668.0,1319.8397212543555,698.1770034843207,176.0,68.0,-27.827983856547714,1182.0,652.0,218.0,126.0,1160
1165,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1322.945556640625,695.0060424804688,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,1228.0,666.0,1322.9456010745464,695.0060443250502,178.0,68.0,-28.437430822747523,1188.0,648.0,220.0,132.0,1161
1166,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1325.984130859375,691.8981323242188,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,1236.0,662.0,1325.984126984127,691.8981481481482,176.0,70.0,-29.71289124119161,1194.0,646.0,212.0,128.0,1162
1167,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1331.4464111328125,687.0635986328125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,1240.0,658.0,1331.446357615894,687.0635761589404,176.0,68.0,-29.802791771230332,1200.0,642.0,212.0,128.0,1163
1168,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1334.1341552734375,683.8895263671875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,1246.0,654.0,1334.1341222879685,683.8895463510847,172.0,68.0,-29.82376665144044,1206.0,640.0,208.0,126.0,1164
1169,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1338.1676025390625,679.2394409179688,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,1254.0,652.0,1338.1676056338029,679.2394366197183,168.0,64.0,-29.53588463124981,1216.0,638.0,200.0,124.0,1165
1170,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1340.65478515625,675.9068603515625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,1256.0,648.0,1340.654794520548,675.9068493150685,168.0,64.0,-29.429024236997066,1220.0,634.0,202.0,126.0,1166
1171,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1341.39453125,674.0452880859375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,1238.0,646.0,1341.3945666235447,674.0452781371281,188.0,62.0,-28.075189237414648,1226.0,632.0,198.0,124.0,1167
1172,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1345.1014404296875,670.0988159179688,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,1256.0,640.0,1345.1014686248332,670.0987983978638,172.0,62.0,-28.614725634843282,1232.0,628.0,194.0,122.0,1168
1173,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1344.32861328125,669.6926879882812,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,1244.0,638.0,1344.3286052009455,669.6926713947989,190.0,64.0,-27.62921982928625,1236.0,624.0,194.0,126.0,1169
1174,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1344.427734375,667.4152221679688,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,1256.0,634.0,1344.4277588168372,667.415244596132,176.0,70.0,-24.757301354710805,1242.0,622.0,188.0,120.0,1170
1175,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1344.053955078125,665.5664672851562,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,1260.0,636.0,1344.054015636105,665.5664534470504,164.0,64.0,-22.508067244966554,1242.0,618.0,186.0,108.0,1171
1176,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1352.016845703125,664.8192749023438,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,1256.0,632.0,1352.0168453292495,664.8192955589586,164.0,70.0,-23.074793980377635,1240.0,614.0,184.0,108.0,1172
1,1,-1.0,-1.0,-1.0,-1.0,1684.0,1050.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1664.0,1012.0,1704.2481751824814,1019.5255474452556,94.0,14.0,-57.219738926889754,1674.0,924.0,84.0,136.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
2,1,-1.0,-1.0,-1.0,-1.0,1684.0,1048.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1662.0,1014.0,1703.3505535055353,1021.380073800738,94.0,16.0,-56.83294783843308,1674.0,926.0,82.0,134.0,2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
3,1,-1.0,-1.0,-1.0,-1.0,1684.0,1050.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1662.0,1016.0,1702.5693950177936,1022.8185053380784,96.0,14.0,-56.756925751354075,1672.0,928.0,84.0,134.0,3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
4,1,-1.0,-1.0,-1.0,-1.0,1684.0,1050.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1662.0,1016.0,1701.893992932862,1024.1978798586572,94.0,16.0,-56.52514644738372,1672.0,930.0,82.0,134.0,4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1
5,1,0.13174077222335498,24.4583898659469,22.998630016336623,11.781946191415686,1682.0,1054.0,1905.75439453125,1096.202880859375,1688.1362646908715,1055.5744278743907,1895.8339873111413,1096.8444867679489,1660.0,1020.0,1700.2318840579708,1027.427536231884,94.0,14.0,-56.20410898871285,1670.0,932.0,84.0,134.0,5,1870.0,1076.0,1905.7544483985764,1096.202846975089,74.0,40.0,-21.398731318747934,1864.0,1054.0,86.0,68.0,1
6,1,0.135505122569902,24.456322272692198,22.99826491751004,11.783542958493609,1682.0,1054.0,1905.4859619140625,1096.28515625,1688.0512861850186,1055.5518513338136,1895.7035871157307,1096.918026193252,1660.0,1020.0,1699.936170212766,1027.978723404255,94.0,16.0,-56.12039156331583,1670.0,934.0,84.0,132.0,6,1870.0,1076.0,1905.4859154929568,1096.2852112676055,74.0,40.0,-21.07792710960311,1866.0,1052.0,84.0,70.0,2
7,1,0.1099349709900167,24.416423240935305,23.056288727179087,11.764569852070734,1680.0,1056.0,1905.18115234375,1096.2091064453123,1686.6782909358865,1057.7145604310506,1894.369091697012,1096.9028135930066,1658.0,1022.0,1699.1236749116608,1029.427561837456,94.0,14.0,-55.939412707633714,1670.0,936.0,86.0,134.0,7,1868.0,1076.0,1905.1811846689893,1096.2090592334496,76.0,40.0,-21.682064147727342,1862.0,1054.0,88.0,68.0,3
8,1,0.12397779414444444,24.405524730023227,23.108210529133263,11.756395946196756,1680.0,1058.0,1904.7655029296875,1096.7344970703123,1686.3105067338367,1059.6197803185214,1894.5379262207096,1097.3933864915816,1658.0,1024.0,1698.523297491039,1031.111111111111,94.0,14.0,-55.914722471336404,1668.0,938.0,88.0,132.0,8,1868.0,1076.0,1904.7655172413795,1096.7344827586207,76.0,40.0,-21.23310082291557,1862.0,1054.0,88.0,68.0,4
9,1,0.10645216327568684,24.36176471635956,23.165704407179337,11.742534883004904,1678.0,1060.0,1903.925048828125,1096.93017578125,1684.7655969844632,1061.7367383552426,1892.944727869273,1097.6319770471557,1656.0,1024.0,1697.945945945946,1032.0743243243244,96.0,16.0,-55.35460518546186,1666.0,938.0,90.0,134.0,9,1866.0,1078.0,1903.925042589438,1096.930153321976,78.0,38.0,-20.627071336391534,1862.0,1054.0,88.0,68.0,5
10,1,0.08886831849361188,24.318056892893434,23.276984401024546,11.712628872425446,1676.0,1064.0,1904.0810546875,1097.2479248046877,1683.2979700174044,1065.878016125169,1892.203347013983,1098.0029233357193,1656.0,1024.0,1697.744107744108,1032.6127946127947,96.0,16.0,-55.503156675414886,1664.0,940.0,90.0,134.0,10,1866.0,1076.0,1904.0810372771475,1097.2479740680712,78.0,42.0,-21.46476827975322,1860.0,1054.0,90.0,70.0,6
11,1,0.08789764670134248,24.32205465570461,23.22478656574388,11.734258842106795,1676.0,1062.0,1903.4991455078125,1097.446044921875,1683.3369846819446,1063.8847724689442,1891.572634384677,1098.201315515091,1656.0,1028.0,1696.4842105263156,1034.884210526316,94.0,14.0,-55.104471014705275,1664.0,944.0,92.0,130.0,11,1864.0,1078.0,1903.499170812604,1097.4461028192372,80.0,38.0,-20.1533289376114,1858.0,1054.0,92.0,70.0,7
12,1,0.10326462909486757,24.30652529446724,23.27454375864657,11.717459038550274,1676.0,1064.0,1902.62548828125,1097.4844970703123,1682.8473949701574,1065.7574239398564,1891.4855873334618,1098.1939911112236,1654.0,1028.0,1695.6027397260275,1036.3972602739723,96.0,16.0,-55.164406250146676,1664.0,944.0,92.0,132.0,12,1864.0,1078.0,1902.6254295532647,1097.4845360824743,80.0,40.0,-20.458710674718077,1858.0,1054.0,92.0,70.0,8
13,1,0.06600965725476116,24.23028947247836,23.391942276108857,11.687379335267632,1672.0,1068.0,1902.3150634765625,1097.7813720703123,1680.1808881078605,1070.1050903521682,1888.963360996742,1098.6163583966306,1652.0,1030.0,1695.0234113712374,1037.5652173913043,98.0,16.0,-55.13041644606269,1662.0,948.0,94.0,130.0,13,1862.0,1078.0,1902.3151125401928,1097.781350482315,82.0,40.0,-19.8688020156088,1858.0,1054.0,90.0,70.0,9
14,1,0.09645637650581597,24.254438226338138,23.384092268983864,11.692595310301193,1674.0,1068.0,1901.6932373046875,1098.0606689453123,1681.0421369883786,1069.8082295101538,1890.2074227118837,1098.7891266724253,1652.0,1032.0,1693.6203389830512,1040.1355932203392,96.0,16.0,-55.17692448641158,1662.0,950.0,92.0,130.0,14,1862.0,1078.0,1901.6932907348248,1098.0607028753993,82.0,40.0,-20.821906461518964,1856.0,1056.0,94.0,68.0,10
15,1,0.12561433732982985,24.290127446869956,23.32542688178717,11.713484119857329,1676.0,1066.0,1901.483154296875,1098.2310791015623,1682.2532318180715,1067.6024070172973,1891.3007186872128,1098.8827722363308,1652.0,1032.0,1693.7162162162165,1040.412162162162,96.0,16.0,-55.88109407754281,1664.0,948.0,90.0,132.0,15,1862.0,1078.0,1901.483146067416,1098.23113964687,82.0,40.0,-20.48033923533369,1856.0,1056.0,92.0,68.0,11
16,1,0.1651285426922544,24.261386919275175,23.479373117129768,11.666623450779298,1676.0,1072.0,1900.9617919921875,1098.5924072265623,1681.417840327663,1073.3896709621183,1892.1113238730966,1099.1662707959977,1652.0,1032.0,1692.675585284281,1042.28762541806,98.0,20.0,-57.945289623885934,1666.0,956.0,86.0,126.0,16,1862.0,1078.0,1900.9617834394903,1098.592356687898,82.0,40.0,-19.245287882153765,1856.0,1056.0,92.0,68.0,12
17,1,0.3704376110903855,24.30033577395245,23.567998314703193,11.638691219624615,1680.0,1076.0,1900.66259765625,1099.0443115234377,1682.9850106300962,1076.764731598228,1895.7806237843165,1099.3717379286343,1650.0,1034.0,1691.3578595317724,1044.943143812709,98.0,20.0,-61.74620264432339,1666.0,960.0,88.0,126.0,17,1860.0,1080.0,1900.6625954198473,1099.0442748091602,84.0,40.0,-18.7985702201831,1854.0,1058.0,98.0,66.0,13
18,1,0.3355369175771268,24.310198944345288,23.516631511745143,11.652379700572606,1680.0,1074.0,1900.8953857421875,1098.8154296875,1683.2846691628604,1074.8413378181278,1895.5291048068384,1099.173876080667,1650.0,1036.0,1690.8,1046.0131147540983,96.0,20.0,-64.86805575564517,1668.0,964.0,90.0,124.0,18,1860.0,1078.0,1900.8953846153847,1098.8153846153846,86.0,42.0,-17.907913906171622,1856.0,1058.0,96.0,68.0,14
19,1,0.3335518167050242,24.244082318426646,23.780684295972506,11.561496390887125,1678.0,1084.0,1901.44970703125,1098.710693359375,1681.289533766758,1084.8470555943636,1896.042175533057,1099.0744613550094,1648.0,1038.0,1689.672131147541,1048.1311475409836,94.0,20.0,-68.41869442946933,1668.0,970.0,90.0,122.0,19,1862.0,1078.0,1901.4496855345915,1098.7106918238994,82.0,42.0,-18.252793002673013,1858.0,1058.0,96.0,70.0,15
20,1,0.3580841951143812,24.233318671944986,23.884129194777177,11.524570685842749,1678.0,1088.0,1902.19384765625,1098.6461181640623,1681.0720546106568,1088.7931670677883,1897.1315420813114,1098.9890959420463,1648.0,1042.0,1688.85618729097,1050.9698996655518,96.0,18.0,-70.80040703903745,1668.0,974.0,90.0,120.0,20,1864.0,1076.0,1902.1938461538464,1098.6461538461538,78.0,42.0,-19.555660043721048,1858.0,1058.0,94.0,70.0,16
21,1,0.41358990944169705,24.277002934020672,23.826627566892487,11.534512479049168,1680.0,1086.0,1903.1162109375,1098.2354736328123,1682.6432415305524,1086.6825573466704,1898.7667549051816,1098.532441585948,1646.0,1044.0,1688.2337662337666,1052.512987012987,96.0,18.0,-71.9555379626303,1668.0,980.0,86.0,118.0,21,1866.0,1074.0,1903.1162079510705,1098.2354740061162,78.0,44.0,-22.59955411979961,1860.0,1058.0,92.0,70.0,17
22,1,0.2476696338032478,24.262796643870693,23.83627180101505,11.524014190698967,1678.0,1086.0,1905.0172119140625,1097.661865234375,1682.1756412060568,1087.0830286052458,1898.1394333031876,1098.1247759506693,1646.0,1046.0,1687.8,1054.36,96.0,16.0,-72.60564095326417,1668.0,980.0,80.0,118.0,22,1866.0,1072.0,1905.0171919770773,1097.6618911174783,86.0,48.0,-22.563236579520076,1860.0,1060.0,96.0,70.0,18
23,1,0.24774149267383905,24.260777940919148,23.834230609672375,11.510951655072704,1678.0,1086.0,1904.9356689453125,1096.9210205078123,1682.1752218772024,1087.0829893937919,1898.0598405424255,1097.3844082643382,1646.0,1048.0,1687.3941368078174,1055.7459283387623,96.0,16.0,-73.09881837338763,1666.0,976.0,82.0,126.0,23,1866.0,1070.0,1904.9356725146201,1096.921052631579,94.0,50.0,-24.55525464848944,1862.0,1058.0,100.0,74.0,19
24,1,0.6165352283044526,24.18488568071549,23.978464625480772,11.49121290687907,1678.0,1092.0,1898.2647705078125,1098.7003173828123,1679.4459471172752,1092.3712385398055,1895.8796042995846,1098.8641230492308,1644.0,1050.0,1686.833333333333,1057.3461538461538,96.0,16.0,-73.33152711979173,1666.0,974.0,80.0,130.0,24,1864.0,1074.0,1898.2648083623694,1098.7003484320558,70.0,46.0,-40.88929889324149,1862.0,1060.0,102.0,72.0,20
25,1,0.5665365636030253,24.136863761157045,24.035133688318357,11.484084875495887,1676.0,1094.0,1896.7569580078125,1099.2615966796877,1677.6975334347633,1094.435286988167,1893.953167010921,1099.4527833004663,1644.0,1052.0,1686.0127388535032,1060.3885350318471,98.0,16.0,-73.41921663804158,1666.0,974.0,78.0,134.0,25,1864.0,1078.0,1896.7569573283856,1099.2615955473098,68.0,44.0,-51.58312782636919,1862.0,1060.0,100.0,74.0,21
26,1,0.4727657126437461,24.09917440259787,24.041527524461628,11.496117180090925,1674.0,1094.0,1895.4837646484373,1099.908203125,1676.2378808106976,1094.5729626008467,1891.7864989267791,1100.1573843947376,1642.0,1054.0,1685.8193548387094,1061.4387096774194,98.0,16.0,-73.5183669661884,1664.0,972.0,74.0,138.0,26,1862.0,1080.0,1895.4837476099426,1099.9082217973232,66.0,44.0,-58.182245976497704,1862.0,1058.0,92.0,78.0,22
27,1,0.5404422611060337,24.08625017751723,24.14636191482032,11.477533959112172,1674.0,1098.0,1895.708984375,1100.880615234375,1675.8352954630307,1098.4705795041252,1892.6692296140197,1101.0867501279454,1642.0,1056.0,1684.9548387096775,1064.6774193548388,98.0,16.0,-73.48108325314767,1664.0,970.0,76.0,142.0,27,1862.0,1080.0,1895.7089552238806,1100.8805970149253,68.0,52.0,-59.75199814613449,1858.0,1058.0,92.0,78.0,23
28,1,0.5747185673867974,24.078365491341373,24.19682435374493,11.455755503379205,1674.0,1100.0,1895.802490234375,1100.6534423828123,1675.6507250296288,1100.4236359160789,1893.0654332067945,1100.839833881128,1640.0,1058.0,1684.6813880126183,1065.9432176656148,100.0,16.0,-73.50666621476023,1664.0,970.0,72.0,144.0,28,1860.0,1080.0,1895.802513464991,1100.6535008976664,70.0,48.0,-60.50961682259668,1862.0,1058.0,80.0,80.0,24
29,1,0.7184966503758937,24.061039238337287,24.247962268374373,11.457994723770435,1674.0,1102.0,1894.427490234375,1101.7769775390623,1674.9847411854812,1102.2521935740626,1892.7931572147588,1101.8887377190704,1642.0,1060.0,1683.915857605178,1068.588996763754,96.0,16.0,-73.7907925398769,1664.0,970.0,74.0,144.0,29,1860.0,1084.0,1894.4275092936805,1101.7769516728624,70.0,38.0,-66.1096449695075,1864.0,1060.0,74.0,80.0,25
30,1,0.8126576349716859,24.070544708658556,24.344663906369657,11.444777894416173,1676.0,1106.0,1893.8271484375,1103.073486328125,1675.3827951388641,1105.8420875098275,1894.8533600978872,1103.001969839934,1640.0,1060.0,1683.6697819314645,1069.8068535825546,100.0,18.0,-74.53141375532795,1664.0,970.0,72.0,148.0,30,1858.0,1086.0,1893.827205882353,1103.0735294117646,72.0,38.0,-69.23718431440662,1862.0,1060.0,72.0,80.0,26
31,1,0.6827700278209271,24.055800865296145,24.395204220690413,11.437370579026075,1676.0,1108.0,1892.8875732421875,1103.658935546875,1674.8653072219101,1107.7100247519686,1894.776020313512,1103.5267684892817,1640.0,1062.0,1683.2567975830814,1071.5166163141994,98.0,18.0,-75.05280271558111,1664.0,972.0,72.0,148.0,31,1858.0,1086.0,1892.887596899225,1103.6589147286822,74.0,38.0,-71.495537397479,1864.0,1058.0,70.0,82.0,27
32,1,0.5983977429223827,24.046190896751718,24.44846382168848,11.441324546803148,1676.0,1110.0,1892.43896484375,1104.908447265625,1674.4742687312437,1109.610278982109,1894.9813971327267,1104.7300502007608,1638.0,1066.0,1682.3777089783282,1075.0402476780189,100.0,18.0,-75.9864496325861,1664.0,976.0,70.0,146.0,32,1856.0,1086.0,1892.4389312977094,1104.9083969465648,76.0,40.0,-73.4829664456891,1862.0,1060.0,70.0,82.0,28
33,1,0.8293321195505181,24.0263763659719,24.355225576970092,11.500480381825257,1674.0,1106.0,1891.193359375,1106.2120361328123,1673.4432785619638,1105.8582296559443,1892.1193741877246,1106.1483579165379,1638.0,1068.0,1682.2121212121212,1076.3454545454545,102.0,18.0,-76.80691644742959,1662.0,978.0,70.0,146.0,33,1856.0,1088.0,1891.1933471933469,1106.2120582120583,76.0,38.0,-75.51030830405266,1864.0,1058.0,68.0,84.0,29
34,1,0.4520088278749014,24.026339960998286,24.55545875026296,11.453729717766269,1676.0,1114.0,1891.403564453125,1107.6763916015623,1673.6443264764425,1113.3990531014142,1895.3389247752527,1107.3988910624184,1638.0,1070.0,1681.8963414634145,1078.1158536585365,102.0,16.0,-77.46569249078681,1662.0,980.0,70.0,146.0,34,1858.0,1088.0,1891.4035087719296,1107.6764132553606,80.0,42.0,-76.84411347878228,1862.0,1058.0,72.0,86.0,30
35,1,0.58345804396221,23.994626032791263,24.56350481055906,11.466325619881857,1674.0,1114.0,1890.845703125,1108.372802734375,1672.4020500181396,1113.5924784584931,1893.516562043134,1108.1867797142527,1638.0,1070.0,1681.6037735849054,1079.2327044025158,100.0,18.0,-77.96193533906045,1662.0,982.0,68.0,146.0,35,1858.0,1088.0,1890.8456913827656,1108.372745490982,78.0,42.0,-78.5134522537359,1864.0,1054.0,70.0,90.0,31
36,1,0.5931373324697512,23.934828026822892,24.775294184138037,11.407470191418955,1672.0,1122.0,1890.8509521484373,1109.097412109375,1670.4559573528545,1121.6048898884171,1893.445150065344,1108.916329295589,1638.0,1072.0,1681.105431309904,1081.591054313099,100.0,18.0,-78.29150367629444,1660.0,982.0,68.0,146.0,36,1856.0,1088.0,1890.8508946322067,1109.0974155069582,82.0,42.0,-79.86161595843872,1864.0,1056.0,70.0,88.0,32
37,1,0.5815325159999428,23.994647199806824,24.56376760577355,11.468252253949522,1674.0,1114.0,1890.82421875,1108.48388671875,1672.3922597011856,1113.5900103641893,1893.5114875316683,1108.2967463156754,1636.0,1074.0,1681.0,1082.5379746835442,102.0,16.0,-78.46951797496368,1660.0,982.0,66.0,148.0,37,1856.0,1088.0,1890.8241965973525,1108.4839319470698,82.0,42.0,-80.10091168911397,1864.0,1056.0,70.0,90.0,33
38,1,0.4813174415687464,23.972346750774122,24.71588646545691,11.411636617713851,1674.0,1120.0,1891.13427734375,1108.3245849609377,1671.836132504936,1119.446737940073,1894.7635719003808,1108.0689628793416,1638.0,1076.0,1680.5968253968256,1084.8,98.0,16.0,-78.42059459188441,1660.0,984.0,64.0,148.0,38,1856.0,1088.0,1891.134328358209,1108.3246268656717,80.0,42.0,-81.0067624262496,1866.0,1056.0,68.0,92.0,34
39,1,0.7093330273701061,23.89503807137569,24.83430184932386,11.404406183129089,1670.0,1124.0,1890.2684326171875,1109.933837890625,1668.9858188810285,1123.7404081682148,1891.9752188021512,1109.8157386049443,1636.0,1078.0,1680.4075235109715,1086.7210031347965,100.0,16.0,-78.26920895862659,1660.0,986.0,64.0,148.0,39,1856.0,1090.0,1890.2684824902728,1109.9338521400778,74.0,40.0,-86.60228686487841,1864.0,1058.0,74.0,90.0,35
40,1,0.6186762753490782,23.87964203890193,24.935499904520626,11.368276545331511,1670.0,1128.0,1890.3782958984373,1109.9176025390623,1668.5841107655206,1127.637026392386,1892.7666134529488,1109.751080957193,1634.0,1078.0,1680.4281345565744,1086.880733944954,102.0,16.0,-78.36255402250063,1660.0,988.0,62.0,146.0,40,1856.0,1090.0,1890.378277153558,1109.9176029962546,78.0,42.0,-86.74596634499386,1864.0,1058.0,74.0,90.0,36
41,1,0.5766857688235218,23.871899580080772,24.986115198410374,11.350826970976907,1670.0,1130.0,1890.4193115234373,1109.9443359375,1668.378072837127,1129.5839005135565,1893.1583365134406,1109.7526432715213,1636.0,1080.0,1680.0628930817609,1089.3962264150944,98.0,18.0,-77.83088985993759,1658.0,990.0,64.0,148.0,41,1854.0,1090.0,1890.4192949907235,1109.9443413729127,80.0,40.0,-86.94384328558206,1864.0,1058.0,76.0,90.0,37
42,1,0.5565320747661457,23.936214867975487,24.781673847525692,11.451317664366355,1672.0,1122.0,1890.4765625,1111.64453125,1670.2680370257046,1121.557417764343,1893.3877327293471,1111.4419881985864,1636.0,1082.0,1680.0696202531647,1090.4367088607594,100.0,16.0,-77.56847450182079,1658.0,990.0,62.0,150.0,42,1856.0,1092.0,1890.4765625,1111.64453125,78.0,40.0,-89.00069069104202,1864.0,1056.0,74.0,92.0,38
43,1,0.7113988140691258,23.902003835465173,24.84233191796595,11.450093549394575,1670.0,1124.0,1890.572021484375,1112.6031494140623,1668.9947957008822,1123.7427603815036,1892.2648045024448,1112.4865324151426,1638.0,1084.0,1679.1753246753244,1093.935064935065,98.0,18.0,-76.00874241953805,1656.0,990.0,60.0,150.0,43,1846.0,1092.0,1890.571984435797,1112.603112840467,78.0,42.0,89.40709077341107,1864.0,1054.0,74.0,94.0,39
44,1,0.5985876498353261,23.80573693182492,24.913868586804238,11.432738075171757,1664.0,1126.0,1890.2376708984373,1112.590087890625,1665.5125072669491,1126.388099640278,1887.6839891571758,1112.7603055515974,1636.0,1082.0,1679.6984615384615,1093.04,100.0,22.0,-72.28018283148884,1652.0,996.0,56.0,144.0,44,1844.0,1094.0,1890.2376237623762,1112.590099009901,80.0,38.0,89.49279532526133,1866.0,1052.0,68.0,96.0,40
